actor_name,movies,revenues,costs,gross_profit,return,count
Lizzy Caplan,"[https://en.wikipedia.org/wiki/Bachelorette_(film), https://en.wikipedia.org/wiki/Cloverfield, https://en.wikipedia.org/wiki/Hot_Tub_Time_Machine, https://en.wikipedia.org/wiki/My_Best_Friend%27s_Girl_(2008_film), https://en.wikipedia.org/wiki/Now_You_See_Me_2]",623822502,174000000,137911251,0.792593397,5
Sheri Moon,[https://en.wikipedia.org/wiki/House_of_1000_Corpses],16800000,7000000,1400000,0.2,1
Joanna Kerns,[https://en.wikipedia.org/wiki/All_Over_the_Guy],0,0,0,,1
Caroline Williams,[https://en.wikipedia.org/wiki/Contracted_(film)],0,0,0,,1
Elias Koteas,"[https://en.wikipedia.org/wiki/Collateral_Damage_(film), https://en.wikipedia.org/wiki/Devil%27s_Knot_(film), https://en.wikipedia.org/wiki/Let_Me_In_(film), https://en.wikipedia.org/wiki/Shooter_(2007_film), https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film), https://en.wikipedia.org/wiki/The_Greatest_Game_Ever_Played, https://en.wikipedia.org/wiki/The_Haunting_in_Connecticut, https://en.wikipedia.org/wiki/Zodiac_(film)]",711727732,448000000,-92136134,-0.205661013,8
Blaise Miller,[https://en.wikipedia.org/wiki/It%27s_a_Disaster],0,0,0,,1
Kristy Flores,[https://en.wikipedia.org/wiki/Fame_(2009_film)],77184633,18000000,20592316.5,1.144017583,1
Alison Anders,[https://en.wikipedia.org/wiki/This_Film_Is_Not_Yet_Rated],0,0,0,,1
Neil Affleck,[https://en.wikipedia.org/wiki/My_Bloody_Valentine_(film)],5672031,2300000,536015.5,0.233050217,1
Jai Courtney,"[https://en.wikipedia.org/wiki/A_Good_Day_to_Die_Hard, https://en.wikipedia.org/wiki/Divergent_(film), https://en.wikipedia.org/wiki/I,_Frankenstein, https://en.wikipedia.org/wiki/Suicide_Squad_(film), https://en.wikipedia.org/wiki/Terminator_Genisys, https://en.wikipedia.org/wiki/The_Divergent_Series:_Insurgent]",2148300000,682000000,392150000,0.575,6
Colin Ferguson,[https://en.wikipedia.org/wiki/Because_I_Said_So_(film)],69485490,39000000,-4257255,-0.109160385,1
Michael Keaton,"[https://en.wikipedia.org/wiki/First_Daughter_(2004_film), https://en.wikipedia.org/wiki/Game_6_(film), https://en.wikipedia.org/wiki/Herbie:_Fully_Loaded, https://en.wikipedia.org/wiki/Minions_(film), https://en.wikipedia.org/wiki/Need_for_Speed_(film), https://en.wikipedia.org/wiki/Post_Grad, https://en.wikipedia.org/wiki/RoboCop_(2014_film), https://en.wikipedia.org/wiki/The_Founder_(film), https://en.wikipedia.org/wiki/The_Merry_Gentleman, https://en.wikipedia.org/wiki/Toy_Story_3, https://en.wikipedia.org/wiki/White_Noise_(film)]",2944714729,569000000,903357364.5,1.587622785,11
Tracee Ellis Ross,[https://en.wikipedia.org/wiki/Daddy%27s_Little_Girls],0,0,0,,1
Katherine McNeil,[https://en.wikipedia.org/wiki/The_House_on_Sorority_Row],10600000,425000,4875000,11.47058824,1
Sarah Bolger,"[https://en.wikipedia.org/wiki/Stormbreaker_(film), https://en.wikipedia.org/wiki/The_Lazarus_Effect_(2015_film), https://en.wikipedia.org/wiki/The_Spiderwick_Chronicles_(film)]",221939667,133300000,-22330166.5,-0.167518128,3
Michael Caine,"[https://en.wikipedia.org/wiki/Austin_Powers_in_Goldmember, https://en.wikipedia.org/wiki/Batman_Begins, https://en.wikipedia.org/wiki/Bewitched_(2005_film), https://en.wikipedia.org/wiki/Cars_2, https://en.wikipedia.org/wiki/Children_of_Men, https://en.wikipedia.org/wiki/Get_Carter_(2000_film), https://en.wikipedia.org/wiki/Gnomeo_and_Juliet, https://en.wikipedia.org/wiki/Inception, https://en.wikipedia.org/wiki/Interstellar_(film), https://en.wikipedia.org/wiki/Journey_2:_The_Mysterious_Island, https://en.wikipedia.org/wiki/Kingsman:_The_Secret_Service, https://en.wikipedia.org/wiki/Miss_Congeniality_(film), https://en.wikipedia.org/wiki/Now_You_See_Me_(film), https://en.wikipedia.org/wiki/Now_You_See_Me_2, https://en.wikipedia.org/wiki/Quills, https://en.wikipedia.org/wiki/Secondhand_Lions, https://en.wikipedia.org/wiki/Sleuth_(2007_film), https://en.wikipedia.org/wiki/The_Dark_Knight_(film), https://en.wikipedia.org/wiki/The_Dark_Knight_Rises, https://en.wikipedia.org/wiki/The_Prestige_(film), https://en.wikipedia.org/wiki/The_Quiet_American_(2002_film), https://en.wikipedia.org/wiki/The_Weather_Man]",7137787117,1952100000,1616793559,0.828232959,22
Mandy Patinkin,"[https://en.wikipedia.org/wiki/Everyone%27s_Hero, https://en.wikipedia.org/wiki/Wish_I_Was_Here]",5500000,6000000,-3250000,-0.541666667,2
Faith Hill,[https://en.wikipedia.org/wiki/The_Stepford_Wives_(2004_film)],102001626,90000000,-38999187,-0.4333243,1
Kurt Fuller,"[https://en.wikipedia.org/wiki/Accidental_Love, https://en.wikipedia.org/wiki/Scary_Movie]",278004500,45000000,94002250,2.088938889,2
John Diehl,[https://en.wikipedia.org/wiki/Apartment_1303_3D],3363093,5000000,-3318453.5,-0.6636907,1
Shaquille O'Neal,[https://en.wikipedia.org/wiki/Scary_Movie_4],178300000,40000000,49150000,1.22875,1
David Belle,"[https://en.wikipedia.org/wiki/Brick_Mansions, https://en.wikipedia.org/wiki/District_13]",69000000,23000000,11500000,0.5,2
Asher Book,[https://en.wikipedia.org/wiki/Fame_(2009_film)],77184633,18000000,20592316.5,1.144017583,1
Scott Bakula,"[https://en.wikipedia.org/wiki/Behind_the_Candelabra, https://en.wikipedia.org/wiki/The_Informant!]",55171168,45000000,-17414416,-0.386987022,2
Fergie,[https://en.wikipedia.org/wiki/Nine_(2009_live-action_film)],53900000,80000000,-53050000,-0.663125,1
Do Thi Hai Yen,[https://en.wikipedia.org/wiki/The_Quiet_American_(2002_film)],27674124,30000000,-16162938,-0.5387646,1
Buddy Hackett,"[https://en.wikipedia.org/wiki/It%27s_a_Mad,_Mad,_Mad,_Mad_World]",60000000,9400000,20600000,2.191489362,1
Daniela Sea,[https://en.wikipedia.org/wiki/Itty_Bitty_Titty_Committee],0,0,0,,1
"Virginia Madsen,",[https://en.wikipedia.org/wiki/The_Number_23],77600000,30000000,8800000,0.293333333,1
Johnnie Taylor,[https://en.wikipedia.org/wiki/Wattstax],0,0,0,,1
Rosanna Arquette,"[https://en.wikipedia.org/wiki/Big_Bad_Love, https://en.wikipedia.org/wiki/Peace,_Love,_%26_Misunderstanding, https://en.wikipedia.org/wiki/The_Whole_Nine_Yards_(film)]",106371651,41300000,11885825.5,0.287792385,3
Martin Donovan,"[https://en.wikipedia.org/wiki/Insomnia_(2002_film), https://en.wikipedia.org/wiki/Sabotage_(2014_film), https://en.wikipedia.org/wiki/Silent_Hill:_Revelation_3D, https://en.wikipedia.org/wiki/The_Haunting_in_Connecticut, https://en.wikipedia.org/wiki/The_Sentinel_(2006_film)]",339127732,171000000,-1436134,-0.008398444,5
Kelly Rowland,[https://en.wikipedia.org/wiki/Freddy_vs._Jason],114900000,30000000,27450000,0.915,1
Wendell Corey,[https://en.wikipedia.org/wiki/Rear_Window],36800000,1000000,17400000,17.4,1
Emily Osment,"[https://en.wikipedia.org/wiki/Beverly_Hills_Chihuahua_2, https://en.wikipedia.org/wiki/Beverly_Hills_Chihuahua_3:_Viva_la_Fiesta!, https://en.wikipedia.org/wiki/Hannah_Montana:_The_Movie, https://en.wikipedia.org/wiki/Spy_Kids_2:_The_Island_of_Lost_Dreams]",275200000,68000000,69600000,1.023529412,4
Dreama Walker,[https://en.wikipedia.org/wiki/Compliance_(film)],0,0,0,,1
Tony Longo,[https://en.wikipedia.org/wiki/The_Flintstones_in_Viva_Rock_Vegas],59500000,83000000,-53250000,-0.641566265,1
Steve Sanders,[https://en.wikipedia.org/wiki/The_King_of_Kong:_A_Fistful_of_Quarters],0,0,0,,1
Clark Gregg,"[https://en.wikipedia.org/wiki/Much_Ado_About_Nothing_(2012_film), https://en.wikipedia.org/wiki/The_Avengers_(2012_film), https://en.wikipedia.org/wiki/When_a_Stranger_Calls_(2006_film)]",1586000000,235000000,558000000,2.374468085,3
Claude Maki,[https://en.wikipedia.org/wiki/Brother_(2000_film)],0,0,0,,1
Samy Naceri,[https://en.wikipedia.org/wiki/Taxi_(1998_film)],93400000,8100000,38600000,4.765432099,1
Dany Verissimo,[https://en.wikipedia.org/wiki/District_13],0,0,0,,1
Ben Schnetzer,"[https://en.wikipedia.org/wiki/Snowden_(film), https://en.wikipedia.org/wiki/Warcraft_(film)]",471000000,200000000,35500000,0.1775,2
JosÃ© MarÃ_a Yazpik,[https://en.wikipedia.org/wiki/Beverly_Hills_Chihuahua],149300000,20000000,54650000,2.7325,1
Chiwetel Ejiofor,"[https://en.wikipedia.org/wiki/12_Years_a_Slave_(film), https://en.wikipedia.org/wiki/2012_(film), https://en.wikipedia.org/wiki/American_Gangster_(film), https://en.wikipedia.org/wiki/Children_of_Men, https://en.wikipedia.org/wiki/Inside_Man, https://en.wikipedia.org/wiki/Melinda_and_Melinda, https://en.wikipedia.org/wiki/Redbelt, https://en.wikipedia.org/wiki/Salt_(2010_film), https://en.wikipedia.org/wiki/Serenity_(film), https://en.wikipedia.org/wiki/Talk_to_Me_(2007_film), https://en.wikipedia.org/wiki/The_Martian_(film), https://en.wikipedia.org/wiki/Triple_9]",2466974090,722100000,511387045,0.708194218,12
Rudy Youngblood,[https://en.wikipedia.org/wiki/Apocalypto],120700000,40000000,20350000,0.50875,1
Arnold Schwarzenegger,"[https://en.wikipedia.org/wiki/Collateral_Damage_(film), https://en.wikipedia.org/wiki/Escape_Plan_(film), https://en.wikipedia.org/wiki/Generation_Iron, https://en.wikipedia.org/wiki/Maggie_(film), https://en.wikipedia.org/wiki/Sabotage_(2014_film), https://en.wikipedia.org/wiki/Terminator_2:_Judgment_Day, https://en.wikipedia.org/wiki/Terminator_3:_Rise_of_the_Machines, https://en.wikipedia.org/wiki/Terminator_Genisys, https://en.wikipedia.org/wiki/The_6th_Day, https://en.wikipedia.org/wiki/The_Expendables_2, https://en.wikipedia.org/wiki/The_Expendables_3, https://en.wikipedia.org/wiki/The_Last_Stand_(2013_film)]",2292694052,935800000,210547026,0.224991479,12
Sterling Knight,[https://en.wikipedia.org/wiki/17_Again_(film)],136300000,40000000,28150000,0.70375,1
Kylie Rogers,[https://en.wikipedia.org/wiki/Miracles_from_Heaven_(film)],73900000,13000000,23950000,1.842307692,1
Craig Roberts,[https://en.wikipedia.org/wiki/The_First_Time_(2012_film)],92654,2000000,-1953673,-0.9768365,1
Sonny Bono,[https://en.wikipedia.org/wiki/Hairspray_(1988_film)],8300000,2000000,2150000,1.075,1
Michael Berryman,[https://en.wikipedia.org/wiki/The_Hills_Have_Eyes_(1977_film)],0,0,0,,1
Tony Plana,[https://en.wikipedia.org/wiki/Half_Past_Dead],19200000,25000000,-15400000,-0.616,1
Daphne Sheldrick,[https://en.wikipedia.org/wiki/Born_to_Be_Wild_3D],0,0,0,,1
Eva Link,[https://en.wikipedia.org/wiki/House_at_the_End_of_the_Street],44103982,6900000,15151991,2.195940725,1
Stephen Dillane,"[https://en.wikipedia.org/wiki/Goal!_(film), https://en.wikipedia.org/wiki/King_Arthur_(2004_film), https://en.wikipedia.org/wiki/Spy_Game, https://en.wikipedia.org/wiki/The_Greatest_Game_Ever_Played, https://en.wikipedia.org/wiki/The_Truth_About_Charlie]",396700000,353000000,-154650000,-0.438101983,5
Charles Bronson,[https://en.wikipedia.org/wiki/The_Magnificent_Seven],2250000,2000000,-875000,-0.4375,1
Chris Masterson,[https://en.wikipedia.org/wiki/Scary_Movie_2],141200000,45000000,25600000,0.568888889,1
Christopher Lawford,[https://en.wikipedia.org/wiki/The_World%27s_Fastest_Indian],18297690,25000000,-15851155,-0.6340462,1
Tye Sheridan,"[https://en.wikipedia.org/wiki/Joe_(2013_film), https://en.wikipedia.org/wiki/Mud_(2012_film), https://en.wikipedia.org/wiki/X-Men:_Apocalypse]",578860000,192000000,97430000,0.507447917,3
Catherine McCormack,"[https://en.wikipedia.org/wiki/A_Sound_of_Thunder_(film), https://en.wikipedia.org/wiki/Shadow_of_the_Vampire, https://en.wikipedia.org/wiki/Spy_Game]",165900000,203000000,-120050000,-0.59137931,3
Julianne Hough,"[https://en.wikipedia.org/wiki/Burlesque_(2010_musical_film), https://en.wikipedia.org/wiki/Dirty_Grandpa, https://en.wikipedia.org/wiki/Footloose_(2011_film), https://en.wikipedia.org/wiki/Rock_of_Ages_(2012_film), https://en.wikipedia.org/wiki/Safe_Haven_(film)]",410094140,193500000,11547070,0.05967478,5
RyÅç Kase,[https://en.wikipedia.org/wiki/Letters_from_Iwo_Jima],68700000,19000000,15350000,0.807894737,1
Ted Lange,[https://en.wikipedia.org/wiki/Wattstax],0,0,0,,1
Elvira MÃ_nguez,[https://en.wikipedia.org/wiki/The_Dancer_Upstairs_(film)],0,0,0,,1
Cheryl Cole,[https://en.wikipedia.org/wiki/What_to_Expect_When_You%27re_Expecting_(film)],84400000,40000000,2200000,0.055,1
Christina Vidal,[https://en.wikipedia.org/wiki/See_No_Evil_(2006_film)],18600000,8000000,1300000,0.1625,1
Katheryn Winnick,[https://en.wikipedia.org/wiki/A_Glimpse_Inside_the_Mind_of_Charles_Swan_III],0,0,0,,1
Linda Harrison,[https://en.wikipedia.org/wiki/Planet_of_the_Apes_(1968_film)],33400000,5800000,10900000,1.879310345,1
Susan May Pratt,[https://en.wikipedia.org/wiki/Center_Stage_(2000_film)],26385941,18000000,-4807029.5,-0.267057194,1
Benedict Wong,[https://en.wikipedia.org/wiki/Sunshine_(2007_film)],32000000,40000000,-24000000,-0.6,1
Haley Joel Osment,"[https://en.wikipedia.org/wiki/A.I._Artificial_Intelligence, https://en.wikipedia.org/wiki/Pay_It_Forward_(film), https://en.wikipedia.org/wiki/Secondhand_Lions, https://en.wikipedia.org/wiki/The_Country_Bears, https://en.wikipedia.org/wiki/The_Jungle_Book_2, https://en.wikipedia.org/wiki/Tusk_(2014_film)]",523115696,228000000,33557848,0.147183544,6
Kirby Heyborne,[https://en.wikipedia.org/wiki/The_Singles_Ward],1250798,500000,125399,0.250798,1
Elaine Cassidy,"[https://en.wikipedia.org/wiki/Alakina_Mann, https://en.wikipedia.org/wiki/The_Others_(2001_film)]",419800000,34000000,175900000,5.173529412,2
Koyuki,"[https://en.wikipedia.org/wiki/Kairo_(film), https://en.wikipedia.org/wiki/The_Last_Samurai]",456800000,140000000,88400000,0.631428571,2
David Andrews,[https://en.wikipedia.org/wiki/Jessabelle],0,0,0,,1
Goran ViÅ¡njiÄ‡,"[https://en.wikipedia.org/wiki/Beginners, https://en.wikipedia.org/wiki/The_Deep_End_(film)]",24331529,6200000,5965764.5,0.962220081,2
Eliza Dushku,"[https://en.wikipedia.org/wiki/Bring_It_On_(film), https://en.wikipedia.org/wiki/City_by_the_Sea, https://en.wikipedia.org/wiki/Jay_and_Silent_Bob_Strike_Back, https://en.wikipedia.org/wiki/Nobel_Son, https://en.wikipedia.org/wiki/Soul_Survivors, https://en.wikipedia.org/wiki/The_New_Guy, https://en.wikipedia.org/wiki/Wrong_Turn]",218326077,119600000,-10436961.5,-0.087265564,7
Alan Bates,"[https://en.wikipedia.org/wiki/Evelyn_(film), https://en.wikipedia.org/wiki/Gosford_Park, https://en.wikipedia.org/wiki/The_Mothman_Prophecies_(film), https://en.wikipedia.org/wiki/The_Sum_of_All_Fears_(film)]",336800000,119800000,48600000,0.405676127,4
Mariah Carey,"[https://en.wikipedia.org/wiki/Glitter_(film), https://en.wikipedia.org/wiki/Precious_(film), https://en.wikipedia.org/wiki/Tennessee_(film), https://en.wikipedia.org/wiki/The_Butler]",245500000,62000000,60750000,0.97983871,4
Taylor Kalupa,[https://en.wikipedia.org/wiki/I%27m_Not_Ashamed_(film)],2100000,1500000,-450000,-0.3,1
Linus Roache,"[https://en.wikipedia.org/wiki/Find_Me_Guilty, https://en.wikipedia.org/wiki/The_Chronicles_of_Riddick, https://en.wikipedia.org/wiki/The_Forgotten_(2004_film)]",236000000,160000000,-42000000,-0.2625,3
Ned Bellamy,[https://en.wikipedia.org/wiki/The_Contract_(2006_film)],0,0,0,,1
C. C. H. Pounder,[https://en.wikipedia.org/wiki/The_Mortal_Instruments:_City_of_Bones],90600000,60000000,-14700000,-0.245,1
Cybill Shepherd,"[https://en.wikipedia.org/wiki/Do_You_Believe%3F_(film), https://en.wikipedia.org/wiki/The_Heartbreak_Kid_(1972_film)]",14400000,2300000,4900000,2.130434783,2
Shiloh Fernandez,"[https://en.wikipedia.org/wiki/Evil_Dead_(2013_film), https://en.wikipedia.org/wiki/Red_Riding_Hood_(2011_film), https://en.wikipedia.org/wiki/Skateland]",186662162,59000000,34331081,0.581882729,3
Jay Hernandez,"[https://en.wikipedia.org/wiki/Crazy/Beautiful, https://en.wikipedia.org/wiki/Friday_Night_Lights_(film), https://en.wikipedia.org/wiki/Hostel_(2005_film), https://en.wikipedia.org/wiki/Nothing_Like_the_Holidays, https://en.wikipedia.org/wiki/Quarantine_(2008_film), https://en.wikipedia.org/wiki/Suicide_Squad_(film), https://en.wikipedia.org/wiki/Takers, https://en.wikipedia.org/wiki/The_Rookie_(2002_film), https://en.wikipedia.org/wiki/Torque_(film), https://en.wikipedia.org/wiki/World_Trade_Center_(film)]",1308746197,393800000,260573098.5,0.661688925,10
Dawn French,[https://en.wikipedia.org/wiki/Coraline_(film)],124600000,60000000,2300000,0.038333333,1
Kali Hawk,[https://en.wikipedia.org/wiki/Fifty_Shades_of_Black],22200000,5000000,6100000,1.22,1
Joseph Morgan,[https://en.wikipedia.org/wiki/Open_Grave],0,0,0,,1
Annalee Jefferies,[https://en.wikipedia.org/wiki/Hellion_(film)],0,0,0,,1
Billy Bob Thornton,"[https://en.wikipedia.org/wiki/Bad_News_Bears, https://en.wikipedia.org/wiki/Bad_Santa, https://en.wikipedia.org/wiki/Eagle_Eye, https://en.wikipedia.org/wiki/Faster_(2010_film), https://en.wikipedia.org/wiki/Friday_Night_Lights_(film), https://en.wikipedia.org/wiki/Intolerable_Cruelty, https://en.wikipedia.org/wiki/Jayne_Mansfield%27s_Car, https://en.wikipedia.org/wiki/Monster%27s_Ball, https://en.wikipedia.org/wiki/Mr._Woodcock, https://en.wikipedia.org/wiki/Parkland_(film), https://en.wikipedia.org/wiki/Puss_in_Boots_(2011_film), https://en.wikipedia.org/wiki/School_for_Scoundrels_(2006_film), https://en.wikipedia.org/wiki/The_Alamo_(2004_film), https://en.wikipedia.org/wiki/The_Astronaut_Farmer, https://en.wikipedia.org/wiki/The_Ice_Harvest, https://en.wikipedia.org/wiki/The_Informers_(2008_film), https://en.wikipedia.org/wiki/The_Judge_(2014_film), https://en.wikipedia.org/wiki/The_Man_Who_Wasn%27t_There_(2001_film), https://en.wikipedia.org/wiki/Waking_Up_in_Reno, https://en.wikipedia.org/wiki/Whiskey_Tango_Foxtrot_(film)]",1541256006,712000000,58628003,0.082342701,20
Jaden Smith,"[https://en.wikipedia.org/wiki/After_Earth, https://en.wikipedia.org/wiki/The_Day_the_Earth_Stood_Still_(2008_film), https://en.wikipedia.org/wiki/The_Karate_Kid_(2010_film), https://en.wikipedia.org/wiki/The_Pursuit_of_Happyness]",1144000000,305000000,267000000,0.875409836,4
Megan Mullally,"[https://en.wikipedia.org/wiki/Fame_(2009_film), https://en.wikipedia.org/wiki/Smashed_(film), https://en.wikipedia.org/wiki/Stealing_Harvard, https://en.wikipedia.org/wiki/The_Kings_of_Summer]",91984358,43500000,2492179,0.057291471,4
Mary Randle,[https://en.wikipedia.org/wiki/Hollow_Man],190200000,95000000,100000,0.001052632,1
Chris Diamantopoulos,[https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film)],54800000,30000000,-2600000,-0.086666667,1
Jimmy Kimmel,[https://en.wikipedia.org/wiki/The_Greatest_Movie_Ever_Sold],700000,1500000,-1150000,-0.766666667,1
Darris Love,[https://en.wikipedia.org/wiki/Janky_Promoters],9069,10000000,-9995465.5,-0.99954655,1
Theresa Russell,[https://en.wikipedia.org/wiki/The_Believer_(film)],1300000,1500000,-850000,-0.566666667,1
Spencer Treat Clark,"[https://en.wikipedia.org/wiki/The_Last_Exorcism_Part_II, https://en.wikipedia.org/wiki/The_Last_House_on_the_Left_(2009_film)]",60300000,20000000,10150000,0.5075,2
Marlon Wayans,"[https://en.wikipedia.org/wiki/A_Haunted_House, https://en.wikipedia.org/wiki/A_Haunted_House_(film), https://en.wikipedia.org/wiki/A_Haunted_House_2, https://en.wikipedia.org/wiki/Dance_Flick, https://en.wikipedia.org/wiki/Dungeons_%26_Dragons_(film), https://en.wikipedia.org/wiki/Fifty_Shades_of_Black, https://en.wikipedia.org/wiki/G.I._Joe:_The_Rise_of_Cobra, https://en.wikipedia.org/wiki/Little_Man_(2006_film), https://en.wikipedia.org/wiki/Marmaduke_(film), https://en.wikipedia.org/wiki/Requiem_for_a_Dream, https://en.wikipedia.org/wiki/Scary_Movie, https://en.wikipedia.org/wiki/Scary_Movie_2, https://en.wikipedia.org/wiki/The_Ladykillers_(2004_film), https://en.wikipedia.org/wiki/White_Chicks]",1336500000,513500000,154750000,0.301363194,14
Paz Vega,"[https://en.wikipedia.org/wiki/10_Items_or_Less_(film), https://en.wikipedia.org/wiki/Not_Forgotten_(film), https://en.wikipedia.org/wiki/Spanglish_(film), https://en.wikipedia.org/wiki/The_Spirit_(film)]",94000000,140000000,-93000000,-0.664285714,4
The Bar-Kays,[https://en.wikipedia.org/wiki/Wattstax],0,0,0,,1
Teri Polo,"[https://en.wikipedia.org/wiki/Beyond_Borders_(film), https://en.wikipedia.org/wiki/Domestic_Disturbance, https://en.wikipedia.org/wiki/Full_of_It, https://en.wikipedia.org/wiki/Little_Fockers, https://en.wikipedia.org/wiki/Meet_the_Fockers, https://en.wikipedia.org/wiki/Meet_the_Parents, https://en.wikipedia.org/wiki/The_Hole_(2009_film)]",1233417081,357000000,259708540.5,0.727474903,7
Ger Duany,[https://en.wikipedia.org/wiki/The_Good_Lie],0,0,0,,1
Eleanor Tomlinson,[https://en.wikipedia.org/wiki/Jack_the_Giant_Slayer],197700000,185000000,-86150000,-0.465675676,1
Sage Stallone,[https://en.wikipedia.org/wiki/Rocky_V],119900000,42000000,17950000,0.427380952,1
Minnie Driver,"[https://en.wikipedia.org/wiki/Beautiful_(2000_film), https://en.wikipedia.org/wiki/Beyond_the_Lights, https://en.wikipedia.org/wiki/Conviction_(2010_film), https://en.wikipedia.org/wiki/Ella_Enchanted_(film), https://en.wikipedia.org/wiki/Motherhood_(2009_film), https://en.wikipedia.org/wiki/Return_to_Me, https://en.wikipedia.org/wiki/Stage_Fright_(2014_film), https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(2004_film)]",246836349,168500000,-45081825.5,-0.267547926,8
Maria Menounos,[https://en.wikipedia.org/wiki/Kickin%27_It_Old_Skool],4700000,25700000,-23350000,-0.908560311,1
Mae Whitman,"[https://en.wikipedia.org/wiki/An_American_Rhapsody, https://en.wikipedia.org/wiki/The_Duff, https://en.wikipedia.org/wiki/The_Jungle_Book_2, https://en.wikipedia.org/wiki/The_Perks_of_Being_a_Wallflower_(film)]",212603599,41500000,64801799.5,1.561489145,4
Sergio Rubini,[https://en.wikipedia.org/wiki/The_Passion_of_the_Christ],612000000,30000000,276000000,9.2,1
Ryan Lee,[https://en.wikipedia.org/wiki/Super_8_(film)],260100000,50000000,80050000,1.601,1
Mary J. Blige,"[https://en.wikipedia.org/wiki/Black_Nativity_(film), https://en.wikipedia.org/wiki/I_Can_Do_Bad_All_By_Myself_(film), https://en.wikipedia.org/wiki/Rock_of_Ages_(2012_film)]",118588106,111500000,-52205947,-0.468214771,3
Aaron Eckhart,"[https://en.wikipedia.org/wiki/Battle:_Los_Angeles, https://en.wikipedia.org/wiki/Erin_Brockovich_(film), https://en.wikipedia.org/wiki/I,_Frankenstein, https://en.wikipedia.org/wiki/London_Has_Fallen, https://en.wikipedia.org/wiki/Love_Happens, https://en.wikipedia.org/wiki/No_Reservations_(film), https://en.wikipedia.org/wiki/Olympus_Has_Fallen, https://en.wikipedia.org/wiki/Paycheck_(film), https://en.wikipedia.org/wiki/Possession_(2002_film), https://en.wikipedia.org/wiki/Rabbit_Hole_(film), https://en.wikipedia.org/wiki/Sully_(film), https://en.wikipedia.org/wiki/Suspect_Zero, https://en.wikipedia.org/wiki/Thank_You_for_Smoking_(film), https://en.wikipedia.org/wiki/The_Black_Dahlia_(film), https://en.wikipedia.org/wiki/The_Core, https://en.wikipedia.org/wiki/The_Dark_Knight_(film), https://en.wikipedia.org/wiki/The_Missing, https://en.wikipedia.org/wiki/The_Pledge_(film), https://en.wikipedia.org/wiki/The_Rum_Diary_(film)]",2660245989,1008000000,322122994.5,0.319566463,19
Courtney B. Vance,"[https://en.wikipedia.org/wiki/Joyful_Noise_(film), https://en.wikipedia.org/wiki/Space_Cowboys, https://en.wikipedia.org/wiki/Terminator_Genisys]",600658113,240000000,60329056.5,0.251371069,3
Giancarlo Giannini,"[https://en.wikipedia.org/wiki/Casino_Royale_(2006_film), https://en.wikipedia.org/wiki/Darkness_(2002_film), https://en.wikipedia.org/wiki/Man_on_Fire_(2004_film), https://en.wikipedia.org/wiki/Quantum_of_Solace]",1349809206,430600000,244304603,0.567358576,4
Joe Soares,[https://en.wikipedia.org/wiki/Murderball_(film)],0,0,0,,1
Jane Seymour,"[https://en.wikipedia.org/wiki/Fifty_Shades_of_Black, https://en.wikipedia.org/wiki/Wedding_Crashers]",307400000,45000000,108700000,2.415555556,2
Kyle Gass,[https://en.wikipedia.org/wiki/Tenacious_D_in_The_Pick_of_Destiny],13900000,20000000,-13050000,-0.6525,1
Evan Rachel Wood,"[https://en.wikipedia.org/wiki/Across_the_Universe_(film), https://en.wikipedia.org/wiki/Barefoot_(film), https://en.wikipedia.org/wiki/Battle_for_Terra, https://en.wikipedia.org/wiki/Charlie_Countryman, https://en.wikipedia.org/wiki/Pretty_Persuasion, https://en.wikipedia.org/wiki/Running_with_Scissors_(film), https://en.wikipedia.org/wiki/S1m0ne, https://en.wikipedia.org/wiki/Strange_Magic_(film), https://en.wikipedia.org/wiki/The_Conspirator, https://en.wikipedia.org/wiki/The_Ides_of_March_(film), https://en.wikipedia.org/wiki/The_Life_Before_Her_Eyes, https://en.wikipedia.org/wiki/The_Missing, https://en.wikipedia.org/wiki/The_Upside_of_Anger, https://en.wikipedia.org/wiki/The_Wrestler_(2008_film), https://en.wikipedia.org/wiki/Thirteen_(2003_film), https://en.wikipedia.org/wiki/Whatever_Works]",310887252,232800000,-77356374,-0.33228683,16
Avijit Halder,[https://en.wikipedia.org/wiki/Born_into_Brothels],0,0,0,,1
Neil Patrick Harris,"[https://en.wikipedia.org/wiki/A_Million_Ways_to_Die_in_the_West, https://en.wikipedia.org/wiki/A_Very_Harold_%26_Kumar_3D_Christmas, https://en.wikipedia.org/wiki/Beastly_(film), https://en.wikipedia.org/wiki/Cats_%26_Dogs:_The_Revenge_of_Kitty_Galore, https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_(film), https://en.wikipedia.org/wiki/Cloudy_with_a_Chance_of_Meatballs_2, https://en.wikipedia.org/wiki/Gone_Girl_(film), https://en.wikipedia.org/wiki/Harold_%26_Kumar_Escape_from_Guantanamo_Bay, https://en.wikipedia.org/wiki/Harold_and_Kumar_Escape_from_Guantanamo_Bay, https://en.wikipedia.org/wiki/The_Smurfs_(film), https://en.wikipedia.org/wiki/The_Smurfs_2, https://en.wikipedia.org/wiki/Undercover_Brother]",2204500000,664000000,438250000,0.66001506,12
