actor_name,actor_name,movies,revenues,costs,gross_profit,return,count
Ella Purnell,Ella Purnell,[https://en.wikipedia.org/wiki/Miss_Peregrine%27s_Home_for_Peculiar_Children_(film)],285600000.0,110000000.0,32800000.0,0.298181818182,1
Tim McGraw,Tim McGraw,"[https://en.wikipedia.org/wiki/Country_Strong, https://en.wikipedia.org/wiki/Dirty_Girl_(2010_film), https://en.wikipedia.org/wiki/Tomorrowland_(film)]",229784319.0,209000000.0,-94107840.5,-0.450276748804,3
Eric D. Hill Jr.,Eric D. Hill Jr.,[https://en.wikipedia.org/wiki/Brotherly_Love_(2015_film)],478595.0,1900000.0,-1660702.5,-0.874053947368,1
Kris Kristofferson,Kris Kristofferson,"[https://en.wikipedia.org/wiki/Deadfall_(2012_film), https://en.wikipedia.org/wiki/Dolphin_Tale, https://en.wikipedia.org/wiki/Dolphin_Tale_2]",153700000.0,73000000.0,3850000.0,0.0527397260274,3
John Cena,John Cena,"[https://en.wikipedia.org/wiki/Legendary_(film), https://en.wikipedia.org/wiki/Trainwreck_(film)]",141000393.0,40000000.0,30500196.5,0.7625049125,2
Scott Elrod,Scott Elrod,[https://en.wikipedia.org/wiki/Home_Run_(film)],2861020.0,1200000.0,230510.0,0.192091666667,1
Rihanna,Rihanna,"[https://en.wikipedia.org/wiki/Battleship_(film), https://en.wikipedia.org/wiki/Home_(2015_animated_film)]",689000000.0,344000000.0,500000.0,0.00145348837209,2
Joely Richardson,Joely Richardson,"[https://en.wikipedia.org/wiki/Endless_Love_(2014_film), https://en.wikipedia.org/wiki/Maggie_(film), https://en.wikipedia.org/wiki/Red_Lights_(2012_film), https://en.wikipedia.org/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film)]",268694052.0,114500000.0,19847026.0,0.173336471616,4
Cynthia Nixon,Cynthia Nixon,"[https://en.wikipedia.org/wiki/Sex_and_the_City:_The_Movie, https://en.wikipedia.org/wiki/Sex_and_the_City_2]",709800000.0,160000000.0,194900000.0,1.218125,2
Israel Broussard,Israel Broussard,"[https://en.wikipedia.org/wiki/The_Bling_Ring, https://en.wikipedia.org/wiki/The_Chaperone_(film)]",19114400.0,11000000.0,-1442800.0,-0.131163636364,2
Tom Cavanagh,Tom Cavanagh,[https://en.wikipedia.org/wiki/Yogi_Bear_(film)],201600000.0,80000000.0,20800000.0,0.26,1
Lou Taylor Pucci,Lou Taylor Pucci,"[https://en.wikipedia.org/wiki/Evil_Dead_(2013_film), https://en.wikipedia.org/wiki/The_Music_Never_Stopped]",97500000.0,17000000.0,31750000.0,1.86764705882,2
Riley Keough,Riley Keough,"[https://en.wikipedia.org/wiki/Kiss_of_the_Damned, https://en.wikipedia.org/wiki/Mad_Max:_Fury_Road]",378900000.0,150000000.0,39450000.0,0.263,2
Colin Egglesfield,Colin Egglesfield,[https://en.wikipedia.org/wiki/Something_Borrowed_(film)],60100000.0,35000000.0,-4950000.0,-0.141428571429,1
Fiona Shaw,Fiona Shaw,"[https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows:_Part_1, https://en.wikipedia.org/wiki/Harry_Potter_and_the_Deathly_Hallows_%E2%80%93_Part_1]",1920600000.0,500000000.0,460300000.0,0.9206,2
Matt Damon,Matt Damon,"[https://en.wikipedia.org/wiki/Behind_the_Candelabra, https://en.wikipedia.org/wiki/Bourne_(film_series), https://en.wikipedia.org/wiki/Contagion_(film), https://en.wikipedia.org/wiki/Elysium_(film), https://en.wikipedia.org/wiki/Green_Zone_(film), https://en.wikipedia.org/wiki/Happy_Feet_Two, https://en.wikipedia.org/wiki/Hereafter_(film), https://en.wikipedia.org/wiki/Jason_Bourne_(film), https://en.wikipedia.org/wiki/Margaret_(2011_film), https://en.wikipedia.org/wiki/The_Adjustment_Bureau, https://en.wikipedia.org/wiki/The_Bourne_Ultimatum_(film), https://en.wikipedia.org/wiki/The_Martian_(film), https://en.wikipedia.org/wiki/The_Monuments_Men, https://en.wikipedia.org/wiki/True_Grit_(2010_film), https://en.wikipedia.org/wiki/We_Bought_a_Zoo]",4566911535.0,1533200000.0,750255767.5,0.48933979096,15
Adam G. Sevani,Adam G. Sevani,"[https://en.wikipedia.org/wiki/Step_Up:_All_In, https://en.wikipedia.org/wiki/Step_Up_2:_The_Streets]",237000000.0,62500000.0,56000000.0,0.896,2
Chris Mulkey,Chris Mulkey,[https://en.wikipedia.org/wiki/Any_Day_Now_(2012_film)],0.0,0.0,0.0,,1
Steve Martin,Steve Martin,"[https://en.wikipedia.org/wiki/Home_(2015_animated_film), https://en.wikipedia.org/wiki/The_Big_Year]",393400000.0,176000000.0,20700000.0,0.117613636364,2
Jennifer Hudson,Jennifer Hudson,"[https://en.wikipedia.org/wiki/Black_Nativity_(film), https://en.wikipedia.org/wiki/Sex_and_the_City:_The_Movie, https://en.wikipedia.org/wiki/The_Inevitable_Defeat_of_Mister_%26_Pete, https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film)]",477948793.0,115500000.0,123474396.5,1.06904239394,4
Walt Goggins,Walt Goggins,[https://en.wikipedia.org/wiki/Machete_Kills],15000000.0,20000000.0,-12500000.0,-0.625,1
Priyanka Chopra,Priyanka Chopra,[https://en.wikipedia.org/wiki/Planes_(film)],239300000.0,50000000.0,69650000.0,1.393,1
Riki Lindhome,Riki Lindhome,"[https://en.wikipedia.org/wiki/Fun_Size, https://en.wikipedia.org/wiki/Hell_Baby]",11408785.0,16500000.0,-10795607.5,-0.654279242424,2
Toni Trucks,Toni Trucks,[https://en.wikipedia.org/wiki/What_If..._(film)],0.0,0.0,0.0,,1
Jodie Foster,Jodie Foster,"[https://en.wikipedia.org/wiki/Carnage_(2011_film), https://en.wikipedia.org/wiki/Elysium_(film), https://en.wikipedia.org/wiki/The_Beaver_(film)]",320100000.0,161000000.0,-950000.0,-0.00590062111801,3
Tony D'Amario,Tony D'Amario,[https://en.wikipedia.org/wiki/District_13],0.0,0.0,0.0,,1
Nina Arianda,Nina Arianda,[https://en.wikipedia.org/wiki/Florence_Foster_Jenkins_(film)],44300000.0,29000000.0,-6850000.0,-0.236206896552,1
Anton Yelchin,Anton Yelchin,"[https://en.wikipedia.org/wiki/Fright_Night_(2011_film), https://en.wikipedia.org/wiki/Green_Room_(film), https://en.wikipedia.org/wiki/Like_Crazy_(2011_film), https://en.wikipedia.org/wiki/Star_Trek_(film), https://en.wikipedia.org/wiki/Star_Trek_Beyond, https://en.wikipedia.org/wiki/Star_Trek_Into_Darkness, https://en.wikipedia.org/wiki/Terminator_Salvation, https://en.wikipedia.org/wiki/The_Beaver_(film), https://en.wikipedia.org/wiki/The_Smurfs_(film), https://en.wikipedia.org/wiki/The_Smurfs_2]",2534100000.0,991250000.0,275800000.0,0.278234552333,10
Joseph Julian Soria,Joseph Julian Soria,[https://en.wikipedia.org/wiki/Camp_X-Ray_(film)],60581.0,1000000.0,-969709.5,-0.9697095,1
Eddie Murphy,Eddie Murphy,"[https://en.wikipedia.org/wiki/A_Thousand_Words_(film), https://en.wikipedia.org/wiki/Shrek_Forever_After, https://en.wikipedia.org/wiki/Shrek_the_Third, https://en.wikipedia.org/wiki/Tower_Heist]",1726500000.0,410000000.0,453250000.0,1.10548780488,4
See Cast,See Cast,[https://en.wikipedia.org/wiki/Bully_(2011_film)],3600000.0,1100000.0,700000.0,0.636363636364,1
Lili Sepe,Lili Sepe,[https://en.wikipedia.org/wiki/It_Follows],20600000.0,2000000.0,8300000.0,4.15,1
Tyne Daly,Tyne Daly,"[https://en.wikipedia.org/wiki/Hello,_My_Name_Is_Doris]",14700000.0,1000000.0,6350000.0,6.35,1
Janet Jackson,Janet Jackson,"[https://en.wikipedia.org/wiki/For_Colored_Girls, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married%3F, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F]",98095852.0,41000000.0,8047926.0,0.196290878049,3
Yara Shahidi,Yara Shahidi,[https://en.wikipedia.org/wiki/Butter_(2011_film)],0.0,0.0,0.0,,1
Tara Lynne Barr,Tara Lynne Barr,[https://en.wikipedia.org/wiki/God_Bless_America_(film)],0.0,0.0,0.0,,1
James Maslow,James Maslow,[https://en.wikipedia.org/wiki/Getaway_(film)],11800000.0,18000000.0,-12100000.0,-0.672222222222,1
Gary Daniels,Gary Daniels,[https://en.wikipedia.org/wiki/Game_of_Death_(2010_film)],173496.0,13000000.0,-12913252.0,-0.993327076923,1
Dallas Roberts,Dallas Roberts,[https://en.wikipedia.org/wiki/The_Grey_(film)],77300000.0,25000000.0,13650000.0,0.546,1
Penelope Ann Miller,Penelope Ann Miller,"[https://en.wikipedia.org/wiki/Flipped_(film), https://en.wikipedia.org/wiki/Robosapien:_Rebooted, https://en.wikipedia.org/wiki/The_Birth_of_a_Nation_(2016_film)]",18255212.0,22500000.0,-13372394.0,-0.594328622222,3
Matthew McConaughey,Matthew McConaughey,"[https://en.wikipedia.org/wiki/Bernie_(2011_film), https://en.wikipedia.org/wiki/Dallas_Buyers_Club, https://en.wikipedia.org/wiki/Free_State_of_Jones_(film), https://en.wikipedia.org/wiki/Interstellar_(film), https://en.wikipedia.org/wiki/Killer_Joe_(film), https://en.wikipedia.org/wiki/Kubo_and_the_Two_Strings, https://en.wikipedia.org/wiki/Magic_Mike, https://en.wikipedia.org/wiki/Mud_(2012_film), https://en.wikipedia.org/wiki/The_Lincoln_Lawyer_(film), https://en.wikipedia.org/wiki/The_Paperboy_(2012_film), https://en.wikipedia.org/wiki/The_Wolf_of_Wall_Street_(2013_film)]",1585324372.0,465500000.0,327162186.0,0.702818874329,11
Charlotte Gainsbourg,Charlotte Gainsbourg,[https://en.wikipedia.org/wiki/Independence_Day:_Resurgence],389700000.0,165000000.0,29850000.0,0.180909090909,1
Bud Luckey,Bud Luckey,[https://en.wikipedia.org/wiki/Winnie_the_Pooh_(2011_film)],50100000.0,30000000.0,-4950000.0,-0.165,1
Souljaboy,Souljaboy,[https://en.wikipedia.org/wiki/Officer_Down],0.0,0.0,0.0,,1
Conrad Vernon,Conrad Vernon,[https://en.wikipedia.org/wiki/Penguins_of_Madagascar],373000000.0,132000000.0,54500000.0,0.412878787879,1
Scoot McNairy,Scoot McNairy,[https://en.wikipedia.org/wiki/Non-Stop_(film)],222800000.0,50000000.0,61400000.0,1.228,1
Noah Emmerich,Noah Emmerich,"[https://en.wikipedia.org/wiki/Fair_Game_(2010_film), https://en.wikipedia.org/wiki/Jane_Got_a_Gun, https://en.wikipedia.org/wiki/The_Fitzgerald_Family_Christmas]",27200000.0,47000000.0,-33400000.0,-0.710638297872,3
Adriana Barraza,Adriana Barraza,"[https://en.wikipedia.org/wiki/Cake_(2014_film), https://en.wikipedia.org/wiki/From_Prada_to_Nada]",2900000.0,7000000.0,-5550000.0,-0.792857142857,2
Carter Jenkins,Carter Jenkins,"[https://en.wikipedia.org/wiki/Struck_by_Lightning_(2012_film), https://en.wikipedia.org/wiki/Valentine%27s_Day_(2010_film)]",216528378.0,53300000.0,54964189.0,1.03122305816,2
Maury Chaykin,Maury Chaykin,[https://en.wikipedia.org/wiki/Casino_Jack],1100000.0,12500000.0,-11950000.0,-0.956,1
L. Scott Caldwell,L. Scott Caldwell,[https://en.wikipedia.org/wiki/Like_Dandelion_Dust],0.0,0.0,0.0,,1
Richard Carter,Richard Carter,[https://en.wikipedia.org/wiki/Happy_Feet_Two],150400000.0,135000000.0,-59800000.0,-0.442962962963,1
Kirk Cameron,Kirk Cameron,[https://en.wikipedia.org/wiki/Saving_Christmas],2800000.0,500000.0,900000.0,1.8,1
Bill Keller,Bill Keller,[https://en.wikipedia.org/wiki/Page_One:_A_Year_Inside_the_New_York_Times],0.0,0.0,0.0,,1
Harold Wayne Jones,Harold Wayne Jones,[https://en.wikipedia.org/wiki/The_Crazies_(1973_film)],143784.0,275000.0,-203108.0,-0.738574545455,1
Keri Russell,Keri Russell,"[https://en.wikipedia.org/wiki/Dark_Skies_(film), https://en.wikipedia.org/wiki/Dawn_of_the_Planet_of_the_Apes, https://en.wikipedia.org/wiki/Extraordinary_Measures, https://en.wikipedia.org/wiki/Free_State_of_Jones_(film), https://en.wikipedia.org/wiki/Mission:_Impossible_III]",1235034293.0,404500000.0,213017146.5,0.526618409147,5
Brandon Bell,Brandon Bell,[https://en.wikipedia.org/wiki/Dear_White_People],0.0,0.0,0.0,,1
Courteney Cox,Courteney Cox,[https://en.wikipedia.org/wiki/Scream_4],97100000.0,40000000.0,8550000.0,0.21375,1
Sean Penn,Sean Penn,"[https://en.wikipedia.org/wiki/Angry_Birds_(film), https://en.wikipedia.org/wiki/Fair_Game_(2010_film), https://en.wikipedia.org/wiki/Gangster_Squad_(film), https://en.wikipedia.org/wiki/The_Gunman_(film), https://en.wikipedia.org/wiki/The_Secret_Life_of_Walter_Mitty_(2013_film), https://en.wikipedia.org/wiki/The_Tree_of_Life_(film)]",746200000.0,317000000.0,56100000.0,0.176971608833,6
Bill Sage,Bill Sage,[https://en.wikipedia.org/wiki/We_Are_What_We_Are_(2013_film)],0.0,0.0,0.0,,1
Kevin Hernandez,Kevin Hernandez,[https://en.wikipedia.org/wiki/Short_Term_12],1600000.0,1000000.0,-200000.0,-0.2,1
Jeremy Irvine,Jeremy Irvine,"[https://en.wikipedia.org/wiki/Beyond_the_Reach, https://en.wikipedia.org/wiki/The_Woman_in_Black_2:_Angel_of_Death]",48900000.0,15000000.0,9450000.0,0.63,2
Richard Kind,Richard Kind,"[https://en.wikipedia.org/wiki/Inside_Out_(2015_film), https://en.wikipedia.org/wiki/Obvious_Child]",860900000.0,176000000.0,254450000.0,1.44573863636,2
Dawn Olivieri,Dawn Olivieri,[https://en.wikipedia.org/wiki/Plush_(film)],3080.0,2000000.0,-1998460.0,-0.99923,1
Logan Lerman,Logan Lerman,"[https://en.wikipedia.org/wiki/Fury_(2014_film), https://en.wikipedia.org/wiki/Noah_(2014_film), https://en.wikipedia.org/wiki/Percy_Jackson:_Sea_of_Monsters, https://en.wikipedia.org/wiki/Percy_Jackson_%26_the_Olympians:_The_Lightning_Thief, https://en.wikipedia.org/wiki/The_Perks_of_Being_a_Wallflower_(film), https://en.wikipedia.org/wiki/The_Three_Musketeers_(2011_film)]",1168747751.0,466000000.0,118373875.5,0.25402119206,6
Kevin Durant,Kevin Durant,[https://en.wikipedia.org/wiki/Thunderstruck_(2012_film)],0.0,0.0,0.0,,1
Vinnie Jones,Vinnie Jones,[https://en.wikipedia.org/wiki/Escape_Plan_(film)],137300000.0,50000000.0,18650000.0,0.373,1
Kelsey Grammer,Kelsey Grammer,"[https://en.wikipedia.org/wiki/Crazy_on_the_Outside, https://en.wikipedia.org/wiki/Storks_(film), https://en.wikipedia.org/wiki/The_Expendables_3, https://en.wikipedia.org/wiki/Transformers:_Age_of_Extinction]",1501000000.0,370000000.0,380500000.0,1.02837837838,4
David Wenham,David Wenham,"[https://en.wikipedia.org/wiki/300:_Rise_of_an_Empire, https://en.wikipedia.org/wiki/300_(film), https://en.wikipedia.org/wiki/Legend_of_the_Guardians:_The_Owls_of_Ga%27Hoole]",933800000.0,255000000.0,211900000.0,0.830980392157,3
Elizabeth Perkins,Elizabeth Perkins,"[https://en.wikipedia.org/wiki/About_Last_Night_(1986_film), https://en.wikipedia.org/wiki/Cats_%26_Dogs, https://en.wikipedia.org/wiki/Hop_(film)]",384700000.0,123000000.0,69350000.0,0.563821138211,3
Kevin Durand,Kevin Durand,"[https://en.wikipedia.org/wiki/Devil%27s_Knot_(film), https://en.wikipedia.org/wiki/Fruitvale_Station, https://en.wikipedia.org/wiki/I_Am_Number_Four_(film), https://en.wikipedia.org/wiki/Legion_(2010_film), https://en.wikipedia.org/wiki/Real_Steel, https://en.wikipedia.org/wiki/Resident_Evil:_Retribution, https://en.wikipedia.org/wiki/The_Mortal_Instruments:_City_of_Bones]",867400000.0,326900000.0,106800000.0,0.3267054145,7
John Cho,John Cho,"[https://en.wikipedia.org/wiki/A_Very_Harold_%26_Kumar_3D_Christmas, https://en.wikipedia.org/wiki/American_Reunion, https://en.wikipedia.org/wiki/Harold_and_Kumar_Escape_from_Guantanamo_Bay, https://en.wikipedia.org/wiki/Star_Trek_(film), https://en.wikipedia.org/wiki/Star_Trek_Beyond, https://en.wikipedia.org/wiki/Star_Trek_Into_Darkness, https://en.wikipedia.org/wiki/Total_Recall_(2012_film)]",1709000000.0,726000000.0,128500000.0,0.176997245179,7
David Dastmalchian,David Dastmalchian,[https://en.wikipedia.org/wiki/Ant-Man_(film)],519300000.0,130000000.0,129650000.0,0.997307692308,1
Nat Wolff,Nat Wolff,"[https://en.wikipedia.org/wiki/Peace,_Love,_%26_Misunderstanding, https://en.wikipedia.org/wiki/The_Fault_in_Our_Stars_(film)]",307200000.0,12000000.0,141600000.0,11.8,2
Ben Whishaw,Ben Whishaw,"[https://en.wikipedia.org/wiki/A_Hologram_for_the_King_(film), https://en.wikipedia.org/wiki/Cloud_Atlas_(film), https://en.wikipedia.org/wiki/In_the_Heart_of_the_Sea_(film), https://en.wikipedia.org/wiki/Paddington_(film), https://en.wikipedia.org/wiki/The_Tempest_(2009_film)]",232546594.0,278500000.0,-162226703.0,-0.582501626571,5
Elena Kampouris,Elena Kampouris,[https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding_2],88900000.0,18000000.0,26450000.0,1.46944444444,1
Jeff 'Ja Rule' Atkins,Jeff 'Ja Rule' Atkins,[https://en.wikipedia.org/wiki/I%27m_in_Love_with_a_Church_Girl],0.0,0.0,0.0,,1
Jillian Estell,Jillian Estell,[https://en.wikipedia.org/wiki/Black_or_White_(film)],21700000.0,9000000.0,1850000.0,0.205555555556,1
Don Rickles,Don Rickles,"[https://en.wikipedia.org/wiki/Toy_Story, https://en.wikipedia.org/wiki/Toy_Story_3]",1440600000.0,230000000.0,490300000.0,2.13173913043,2
Marion Cotillard,Marion Cotillard,"[https://en.wikipedia.org/wiki/Contagion_(film), https://en.wikipedia.org/wiki/Inception, https://en.wikipedia.org/wiki/Midnight_in_Paris, https://en.wikipedia.org/wiki/The_Dark_Knight_Rises]",2197100000.0,467000000.0,631550000.0,1.35235546039,4
Jacob Lofland,Jacob Lofland,[https://en.wikipedia.org/wiki/Mud_(2012_film)],32600000.0,10000000.0,6300000.0,0.63,1
Brandon T. Jackson,Brandon T. Jackson,"[https://en.wikipedia.org/wiki/Big_Mommas:_Like_Father,_Like_Son, https://en.wikipedia.org/wiki/Lottery_Ticket_(film), https://en.wikipedia.org/wiki/Percy_Jackson:_Sea_of_Monsters, https://en.wikipedia.org/wiki/Percy_Jackson_%26_the_Olympians:_The_Lightning_Thief, https://en.wikipedia.org/wiki/Thunderstruck_(2012_film)]",537347751.0,234000000.0,34673875.5,0.148178955128,5
Lance Henriksen,Lance Henriksen,"[https://en.wikipedia.org/wiki/Phantom_(2013_film), https://en.wikipedia.org/wiki/Scream_3]",161800000.0,40000000.0,40900000.0,1.0225,2
Rupert Evans,Rupert Evans,"[https://en.wikipedia.org/wiki/American_Pastoral_(film), https://en.wikipedia.org/wiki/The_Boy_(2016_film)]",64200000.0,10000000.0,22100000.0,2.21,2
David Alan Grier,David Alan Grier,[https://en.wikipedia.org/wiki/Tyler_Perry_Presents_Peeples],9307065.0,15000000.0,-10346467.5,-0.6897645,1
Rufus Sewell,Rufus Sewell,"[https://en.wikipedia.org/wiki/Abraham_Lincoln:_Vampire_Hunter, https://en.wikipedia.org/wiki/Hercules_(2014_film), https://en.wikipedia.org/wiki/The_Tourist_(2010_film)]",639500000.0,299500000.0,20250000.0,0.067612687813,3
Terence Stamp,Terence Stamp,"[https://en.wikipedia.org/wiki/Big_Eyes, https://en.wikipedia.org/wiki/Miss_Peregrine%27s_Home_for_Peculiar_Children_(film), https://en.wikipedia.org/wiki/Wall_Street_(1987_film)]",358700000.0,135000000.0,44350000.0,0.328518518519,3
Anna Maria Horsford,Anna Maria Horsford,[https://en.wikipedia.org/wiki/A_Madea_Christmas_(film)],53400000.0,25000000.0,1700000.0,0.068,1
Luke Grimes,Luke Grimes,[https://en.wikipedia.org/wiki/The_Wait_(2013_film)],0.0,0.0,0.0,,1
Holt McCallany,Holt McCallany,[https://en.wikipedia.org/wiki/Blackhat_(film)],19700000.0,70000000.0,-60150000.0,-0.859285714286,1
Romeo Miller,Romeo Miller,[https://en.wikipedia.org/wiki/Madea%27s_Witness_Protection],66900000.0,20000000.0,13450000.0,0.6725,1
Hayley Atwell,Hayley Atwell,"[https://en.wikipedia.org/wiki/Avengers:_Age_of_Ultron, https://en.wikipedia.org/wiki/Captain_America:_The_First_Avenger, https://en.wikipedia.org/wiki/Captain_America:_The_Winter_Soldier]",2490000000.0,626000000.0,619000000.0,0.988817891374,3
Catherine Zeta-Jones,Catherine Zeta-Jones,"[https://en.wikipedia.org/wiki/Broken_City_(film), https://en.wikipedia.org/wiki/RED_2_(film), https://en.wikipedia.org/wiki/Rock_of_Ages_(2012_film), https://en.wikipedia.org/wiki/Side_Effects_(2013_film), https://en.wikipedia.org/wiki/The_Rebound]",308700000.0,224000000.0,-69650000.0,-0.3109375,5
Joel Courtney,Joel Courtney,[https://en.wikipedia.org/wiki/Super_8_(film)],260100000.0,50000000.0,80050000.0,1.601,1
Christina Hendricks,Christina Hendricks,"[https://en.wikipedia.org/wiki/Detachment_(film), https://en.wikipedia.org/wiki/Drive_(2011_film), https://en.wikipedia.org/wiki/God%27s_Pocket_(film), https://en.wikipedia.org/wiki/I_Don%27t_Know_How_She_Does_It, https://en.wikipedia.org/wiki/Life_as_We_Know_It_(film), https://en.wikipedia.org/wiki/Lost_River_(film), https://en.wikipedia.org/wiki/Struck_by_Lightning_(2012_film), https://en.wikipedia.org/wiki/The_Neon_Demon]",217728579.0,85300000.0,23564289.5,0.276251928488,8
Steven R. McQueen,Steven R. McQueen,[https://en.wikipedia.org/wiki/Piranha_3-D],83100000.0,24000000.0,17550000.0,0.73125,1
Toshiro Mifune,Toshiro Mifune,[https://en.wikipedia.org/wiki/Seven_Samurai],0.0,0.0,0.0,,1
Allison Miller,Allison Miller,[https://en.wikipedia.org/wiki/Devil%27s_Due_(film)],36900000.0,7000000.0,11450000.0,1.63571428571,1
Lance Gross,Lance Gross,"[https://en.wikipedia.org/wiki/Our_Family_Wedding, https://en.wikipedia.org/wiki/Temptation:_Confessions_of_a_Marriage_Counselor]",0.0,0.0,0.0,,2
Evan Helmuth,Evan Helmuth,[https://en.wikipedia.org/wiki/The_Devil_Inside_(film)],101800000.0,1000000.0,49900000.0,49.9,1
Ebon Moss-Bachrach,Ebon Moss-Bachrach,[https://en.wikipedia.org/wiki/Higher_Ground_(film)],844330.0,1800000.0,-1377835.0,-0.765463888889,1
Ben Kientz,Ben Kientz,[https://en.wikipedia.org/wiki/Saving_Christmas],2800000.0,500000.0,900000.0,1.8,1
Cicely Tyson,Cicely Tyson,"[https://en.wikipedia.org/wiki/The_Haunting_in_Connecticut_2:_Ghosts_of_Georgia, https://en.wikipedia.org/wiki/Why_Did_I_Get_Married_Too%3F]",62478817.0,21500000.0,9739408.5,0.452995744186,2
Hugh Grant,Hugh Grant,"[https://en.wikipedia.org/wiki/Cloud_Atlas_(film), https://en.wikipedia.org/wiki/Florence_Foster_Jenkins_(film)]",174800000.0,157500000.0,-70100000.0,-0.445079365079,2
