director_name,movies,revenues,costs,gross_profit,return,count
"Peter FarrellyBobby Farrelly","[https://en.wikipedia.org/wiki/Me,_Myself_%26_Irene, https://en.wikipedia.org/wiki/Stuck_on_You_(film), https://en.wikipedia.org/wiki/The_Heartbreak_Kid_(2007_film)]",342855502,166000000,5427751,0.032697295,3
David McNally,"[https://en.wikipedia.org/wiki/Coyote_Ugly_(film), https://en.wikipedia.org/wiki/Kangaroo_Jack]",202800000,105000000,-3600000,-0.034285714,2
"Cathy MalkasianJeff McGrathCharlie Adler (voice)",[https://en.wikipedia.org/wiki/The_Wild_Thornberrys_Movie],60700000,25000000,5350000,0.214,1
"Simon Barrett (Tape 49)Adam Wingard (Phase I Clinical Trials)Eduardo SÃ¡nchez and Gregg Hale (A Ride in the Park)Timo Tjahjanto and Gareth Huw Evans (Safe Haven)Jason Eisener (Slumber Party Alien Abduction)",[https://en.wikipedia.org/wiki/V/H/S/2],0,0,0,,1
J. A. Bayona,[https://en.wikipedia.org/wiki/A_Monster_Calls_(film)],43000000,43000000,-21500000,-0.5,1
Mark Herman,[https://en.wikipedia.org/wiki/The_Boy_in_the_Striped_Pyjamas_(film)],44000000,12500000,9500000,0.76,1
Kasi Lemmons,"[https://en.wikipedia.org/wiki/The_Caveman%27s_Valentine, https://en.wikipedia.org/wiki/Talk_to_Me_(2007_film), https://en.wikipedia.org/wiki/Black_Nativity_(film)]",8141379,31000000,-26929310.5,-0.868687435,3
Samuel Bayer,[https://en.wikipedia.org/wiki/A_Nightmare_on_Elm_Street_(2010_film)],115600000,35000000,22800000,0.651428571,1
Joe Dante,"[https://en.wikipedia.org/wiki/The_Hole_(2009_film), https://en.wikipedia.org/wiki/Piranha_(1978_film)]",26362785,12770000,411392.5,0.032215544,2
Pat Holden,[https://en.wikipedia.org/wiki/The_Long_Weekend],3467374,4000000,-2266313,-0.56657825,1
Jake Szymanski,[https://en.wikipedia.org/wiki/Mike_and_Dave_Need_Wedding_Dates],77100000,33000000,5550000,0.168181818,1
Gil Junger,[https://en.wikipedia.org/wiki/Black_Knight_(film)],40000000,50000000,-30000000,-0.6,1
Kevin Munroe[1],[https://en.wikipedia.org/wiki/TMNT_(film)],95600000,34000000,13800000,0.405882353,1
John Hough,[https://en.wikipedia.org/wiki/Escape_to_Witch_Mountain_(1975_film)],0,0,0,,1
Sunu Gonera,[https://en.wikipedia.org/wiki/Pride_(2007_film)],0,0,0,,1
Alex Proyas,"[https://en.wikipedia.org/wiki/I,_Robot_(film), https://en.wikipedia.org/wiki/Knowing_(film), https://en.wikipedia.org/wiki/Gods_of_Egypt_(film)]",685800000,310000000,32900000,0.106129032,3
Vlad Yudin,[https://en.wikipedia.org/wiki/Generation_Iron],0,0,0,,1
"Cory EdwardsTodd Edwards (Co-director)Tony Leech (Co-director)","[https://en.wikipedia.org/wiki/Hoodwinked!, https://en.wikipedia.org/wiki/Hoodwinked!]",220000000,16000000,94000000,5.875,2
Carroll Ballard,[https://en.wikipedia.org/wiki/Duma_(2005_film)],994790,12000000,-11502605,-0.958550417,1
Eric Valette,[https://en.wikipedia.org/wiki/One_Missed_Call_(2008_film)],45800000,20000000,2900000,0.145,1
Ivan Reitman,"[https://en.wikipedia.org/wiki/Evolution_(2001_film), https://en.wikipedia.org/wiki/My_Super_Ex-Girlfriend, https://en.wikipedia.org/wiki/No_Strings_Attached_(film), https://en.wikipedia.org/wiki/Draft_Day]",338100000,160000000,9050000,0.0565625,4
Alfonso CuarÃ_n,"[https://en.wikipedia.org/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(film), https://en.wikipedia.org/wiki/Harry_Potter_and_the_Prisoner_of_Azkaban_(film), https://en.wikipedia.org/wiki/Children_of_Men, https://en.wikipedia.org/wiki/Gravity_(film)]",2386600000,436000000,757300000,1.736926606,4
Marc Lawrence,"[https://en.wikipedia.org/wiki/Two_Weeks_Notice, https://en.wikipedia.org/wiki/Music_and_Lyrics, https://en.wikipedia.org/wiki/Did_You_Hear_About_the_Morgans%3F]",430200000,158000000,57100000,0.361392405,3
Curtis Hanson,"[https://en.wikipedia.org/wiki/Wonder_Boys_(film), https://en.wikipedia.org/wiki/8_Mile_(film), https://en.wikipedia.org/wiki/In_Her_Shoes_(2005_film), https://en.wikipedia.org/wiki/Lucky_You_(film)]",367756360,186000000,-2121820,-0.011407634,4
Mike Disa,[https://en.wikipedia.org/wiki/Hoodwinked_Too!_Hood_vs._Evil],16960968,30000000,-21519516,-0.7173172,1
John Bonito,"[https://en.wikipedia.org/wiki/The_Marine, https://en.wikipedia.org/wiki/John_Bonito]",44200000,30000000,-7900000,-0.263333333,2
Daniel Adams,[https://en.wikipedia.org/wiki/The_Lightkeepers],0,0,0,,1
Michael Keaton,[https://en.wikipedia.org/wiki/The_Merry_Gentleman],0,0,0,,1
Julian Schnabel,"[https://en.wikipedia.org/wiki/Before_Night_Falls_(film), https://en.wikipedia.org/wiki/The_Diving_Bell_and_the_Butterfly_(film)]",0,0,0,,2
Maria Ripoll,[https://en.wikipedia.org/wiki/Tortilla_Soup],0,0,0,,1
"PeyoJose Dutillieu[1]Eddie Lateste",[https://en.wikipedia.org/wiki/The_Smurfs_and_the_Magic_Flute],0,0,0,,1
Michael J. Bassett,[https://en.wikipedia.org/wiki/Silent_Hill:_Revelation_3D],52300000,20000000,6150000,0.3075,1
Michael Haneke,[https://en.wikipedia.org/wiki/Funny_Games_(2008_film)],0,0,0,,1
Peter Sohn,[https://en.wikipedia.org/wiki/The_Good_Dinosaur],332200000,175000000,-8900000,-0.050857143,1
Chris Koch,"[https://en.wikipedia.org/wiki/Snow_Day_(film), https://en.wikipedia.org/wiki/A_Guy_Thing]",79932163,33000000,6966081.5,0.211093379,2
Jip6 Man6 Saam1,[https://en.wikipedia.org/wiki/Ip_Man_3],0,0,0,,1
Daniel Gildark,[https://en.wikipedia.org/wiki/Cthulhu_(2007_film)],0,0,0,,1
Doug Aarniokoski,"[https://en.wikipedia.org/wiki/Highlander:_Endgame, https://en.wikipedia.org/wiki/Highlander:_Endgame]",31600000,50000000,-34200000,-0.684,2
Christopher Zalla,[https://en.wikipedia.org/wiki/Padre_Nuestro],0,0,0,,1
Robert Iscove,"[https://en.wikipedia.org/wiki/Boys_and_Girls_(2000_film), https://en.wikipedia.org/wiki/From_Justin_to_Kelly]",30750615,47000000,-31624692.5,-0.672865798,2
James Ivory,"[https://en.wikipedia.org/wiki/The_Golden_Bowl_(film), https://en.wikipedia.org/wiki/Le_Divorce, https://en.wikipedia.org/wiki/Le_Divorce]",5753678,15000000,-12123161,-0.808210733,3
Jodie Foster,"[https://en.wikipedia.org/wiki/The_Beaver_(film), https://en.wikipedia.org/wiki/Money_Monster]",99700000,48000000,1850000,0.038541667,2
Mike Binder,"[https://en.wikipedia.org/wiki/The_Upside_of_Anger, https://en.wikipedia.org/wiki/Reign_Over_Me, https://en.wikipedia.org/wiki/Black_or_White_(film)]",72137190,41000000,-4931405,-0.120278171,3
Ry Russo-Young,[https://en.wikipedia.org/wiki/Nobody_Walks],0,0,0,,1
Nick Cassavetes,"[https://en.wikipedia.org/wiki/John_Q, https://en.wikipedia.org/wiki/The_Notebook_(2004_film), https://en.wikipedia.org/wiki/My_Sister%27s_Keeper_(film), https://en.wikipedia.org/wiki/The_Other_Woman_(2014_film)]",510244770,135000000,120122385,0.889795444,4
Rob Schmidt,[https://en.wikipedia.org/wiki/Wrong_Turn],28700000,12600000,1750000,0.138888889,1
Rob Zombie,"[https://en.wikipedia.org/wiki/House_of_1000_Corpses, https://en.wikipedia.org/wiki/The_Devil%27s_Rejects, https://en.wikipedia.org/wiki/House_of_1000_Corpses, https://en.wikipedia.org/wiki/Halloween_(2007_film), https://en.wikipedia.org/wiki/Halloween_II_(2009_film), https://en.wikipedia.org/wiki/Halloween_(2007_film), https://en.wikipedia.org/wiki/The_Lords_of_Salem_(film)]",254244989,67500000,59622494.5,0.883296215,7
"Ã€lex PastorDavid Pastor",[https://en.wikipedia.org/wiki/Carriers_(film)],0,0,0,,1
Robert Ben Garant,[https://en.wikipedia.org/wiki/Reno_911!:_Miami],22000000,10000000,1000000,0.1,1
Raja Gosnell,"[https://en.wikipedia.org/wiki/Big_Momma%27s_House, https://en.wikipedia.org/wiki/Scooby-Doo_(film), https://en.wikipedia.org/wiki/Scooby-Doo_2:_Monsters_Unleashed, https://en.wikipedia.org/wiki/Scooby-Doo_(film), https://en.wikipedia.org/wiki/Yours,_Mine_and_Ours_(2005_film), https://en.wikipedia.org/wiki/Big_Momma%27s_House, https://en.wikipedia.org/wiki/Beverly_Hills_Chihuahua, https://en.wikipedia.org/wiki/The_Smurfs_(film), https://en.wikipedia.org/wiki/The_Smurfs_2, https://en.wikipedia.org/wiki/The_Smurfs_(film)]",2777018876,643000000,745509438,1.159423698,10
Arthur Penn,[https://en.wikipedia.org/wiki/Bonnie_and_Clyde_(film)],70000000,2500000,32500000,13,1
Cedric Nicolas-Troyan,[https://en.wikipedia.org/wiki/The_Huntsman:_Winter%27s_War],165000000,115000000,-32500000,-0.282608696,1
"Robin BuddDonovan Cook (Co-director)",[https://en.wikipedia.org/wiki/Return_to_Never_Land],109900000,20000000,34950000,1.7475,1
John Sayles,"[https://en.wikipedia.org/wiki/Sunshine_State_(film), https://en.wikipedia.org/wiki/Casa_de_los_Babys, https://en.wikipedia.org/wiki/Silver_City_(2004_film)]",475940,800000,-562030,-0.7025375,3
Matthew O'Callaghan,[https://en.wikipedia.org/wiki/Curious_George_(film)],69800000,50000000,-15100000,-0.302,1
Craig Johnson,[https://en.wikipedia.org/wiki/The_Skeleton_Twins],5700000,1000000,1850000,1.85,1
Mike Cahill,"[https://en.wikipedia.org/wiki/Another_Earth, https://en.wikipedia.org/wiki/I_Origins]",2275591,1100000,37795.5,0.034359545,2
Joby Harold,[https://en.wikipedia.org/wiki/Awake_(film)],32700000,8600000,7750000,0.901162791,1
Patricia Rozema,[https://en.wikipedia.org/wiki/Kit_Kittredge:_An_American_Girl],17657973,10000000,-1171013.5,-0.11710135,1
Jeff Broadstreet,[https://en.wikipedia.org/wiki/Night_of_the_Living_Dead_3D],1553837,750000,26918.5,0.035891333,1
Mark Helfrich,[https://en.wikipedia.org/wiki/Good_Luck_Chuck],59200000,25000000,4600000,0.184,1
Jason Moore,[https://en.wikipedia.org/wiki/Pitch_Perfect],115400000,17000000,40700000,2.394117647,1
David LaChapelle,[https://en.wikipedia.org/wiki/Rize_(film)],0,0,0,,1
Peter Chelsom[1],[https://en.wikipedia.org/wiki/Hannah_Montana:_The_Movie],155500000,30000000,47750000,1.591666667,1
Blair Hayes,[https://en.wikipedia.org/wiki/Bubble_Boy_(film)],5000000,13000000,-10500000,-0.807692308,1
David Lowery,"[https://en.wikipedia.org/wiki/Ain%27t_Them_Bodies_Saints, https://en.wikipedia.org/wiki/Pete%27s_Dragon_(2016_film)]",144700000,69000000,3350000,0.048550725,2
Courteney Cox,[https://en.wikipedia.org/wiki/Just_Before_I_Go],0,0,0,,1
John Whitesell,"[https://en.wikipedia.org/wiki/See_Spot_Run, https://en.wikipedia.org/wiki/Malibu%27s_Most_Wanted, https://en.wikipedia.org/wiki/Big_Momma%27s_House_2, https://en.wikipedia.org/wiki/Deck_the_Halls_(2006_film), https://en.wikipedia.org/wiki/Big_Mommas:_Like_Father,_Like_Son, https://en.wikipedia.org/wiki/Big_Momma%27s_House_2, https://en.wikipedia.org/wiki/Thunderstruck_(2012_film)]",484980026,194000000,48490013,0.249948521,7
Sean Penn,"[https://en.wikipedia.org/wiki/The_Pledge_(film), https://en.wikipedia.org/wiki/Into_the_Wild_(film)]",85700000,50000000,-7150000,-0.143,2
David Fincher,"[https://en.wikipedia.org/wiki/Panic_Room_(film), https://en.wikipedia.org/wiki/Zodiac_(film), https://en.wikipedia.org/wiki/The_Curious_Case_of_Benjamin_Button_(film), https://en.wikipedia.org/wiki/The_Social_Network, https://en.wikipedia.org/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film), https://en.wikipedia.org/wiki/Gone_Girl_(film)]",1441900000,471000000,249950000,0.530679406,6
John Gunn,[https://en.wikipedia.org/wiki/Mercy_Streets],173599,600000,-513200.5,-0.855334167,1
Eric Brevig,"[https://en.wikipedia.org/wiki/Journey_to_the_Center_of_the_Earth_(2008_Hollywood_film), https://en.wikipedia.org/wiki/Yogi_Bear_(film)]",443600000,140000000,81800000,0.584285714,2
"Ron ClementsJohn Musker",[https://en.wikipedia.org/wiki/Treasure_Planet],109600000,140000000,-85200000,-0.608571429,1
David Dobkin,"[https://en.wikipedia.org/wiki/Shanghai_Knights, https://en.wikipedia.org/wiki/Wedding_Crashers, https://en.wikipedia.org/wiki/Fred_Claus, https://en.wikipedia.org/wiki/The_Change-Up, https://en.wikipedia.org/wiki/The_Judge_(2014_film)]",631200000,292000000,23600000,0.080821918,5
Louie Psihoyos,[https://en.wikipedia.org/wiki/The_Cove_(film)],0,0,0,,1
Adrian Lyne,[https://en.wikipedia.org/wiki/Unfaithful_(2002_film)],119137784,50000000,9568892,0.19137784,1
Destin Daniel Cretton,[https://en.wikipedia.org/wiki/Short_Term_12],2300000,1000000,150000,0.15,1
"Youssef DelaraMichael D. Olmos",[https://en.wikipedia.org/wiki/Filly_Brown],0,0,0,,1
Uli Edel,[https://en.wikipedia.org/wiki/The_Little_Vampire_(film)],27965865,35000000,-21017067.5,-0.600487643,1
Larry Charles,"[https://en.wikipedia.org/wiki/Masked_and_Anonymous, https://en.wikipedia.org/wiki/Borat!_Cultural_Learnings_of_America_for_Make_Benefit_Glorious_Nation_of_Kazakhstan, https://en.wikipedia.org/wiki/Religulous, https://en.wikipedia.org/wiki/Br%C3%BCno, https://en.wikipedia.org/wiki/The_Dictator_(2012_film)]",593700000,127500000,169350000,1.328235294,5
Larry Clark,[https://en.wikipedia.org/wiki/Bully_(2001_film)],0,0,0,,1
Joshua Goldin,[https://en.wikipedia.org/wiki/Wonderful_World_(2009_film)],0,0,0,,1
Sidney Lumet,"[https://en.wikipedia.org/wiki/Find_Me_Guilty, https://en.wikipedia.org/wiki/Before_the_Devil_Knows_You%27re_Dead]",27600000,31000000,-17200000,-0.55483871,2
Wolfgang Reitherman,[https://en.wikipedia.org/wiki/The_Jungle_Book_(1967_film)],205800000,4000000,98900000,24.725,1
Bill Condon,"[https://en.wikipedia.org/wiki/Kinsey_(film), https://en.wikipedia.org/wiki/Dreamgirls_(film), https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1, https://en.wikipedia.org/wiki/The_Twilight_Saga:_Breaking_Dawn_-_Part_1, https://en.wikipedia.org/wiki/The_Fifth_Estate_(film)]",1604700000,374000000,428350000,1.145320856,5
Patty Jenkins,[https://en.wikipedia.org/wiki/Monster_(2003_film)],60400000,8000000,22200000,2.775,1
Susanna White,[https://en.wikipedia.org/wiki/Nanny_McPhee_Returns],93251121,35000000,11625560.5,0.332158871,1
Stephen Sommers,"[https://en.wikipedia.org/wiki/The_Mummy_Returns, https://en.wikipedia.org/wiki/The_Mummy_(1999_film), https://en.wikipedia.org/wiki/Van_Helsing_(film), https://en.wikipedia.org/wiki/The_Mummy_Returns, https://en.wikipedia.org/wiki/G.I._Joe:_The_Rise_of_Cobra, https://en.wikipedia.org/wiki/G.I._Joe:_The_Rise_of_Cobra]",2187200000,786000000,307600000,0.391348601,6
Richard Day,[https://en.wikipedia.org/wiki/Straight-Jacket],45497,1500000,-1477251.5,-0.984834333,1
Thomas Carter,"[https://en.wikipedia.org/wiki/Save_the_Last_Dance, https://en.wikipedia.org/wiki/Coach_Carter]",76700000,30000000,8350000,0.278333333,2
Stuart Baird,"[https://en.wikipedia.org/wiki/Star_Trek_Nemesis, https://en.wikipedia.org/wiki/Star_Trek_Nemesis]",134600000,120000000,-52700000,-0.439166667,2
Stephen Carpenter,[https://en.wikipedia.org/wiki/Soul_Survivors],4299141,17000000,-14850429.5,-0.873554676,1
Richard LaGravenese,"[https://en.wikipedia.org/wiki/Freedom_Writers, https://en.wikipedia.org/wiki/P.S._I_Love_You_(film), https://en.wikipedia.org/wiki/Beautiful_Creatures_(2013_film), https://en.wikipedia.org/wiki/The_Last_5_Years_(film)]",260180766,113000000,17090383,0.151242327,4
Henry Hobson,[https://en.wikipedia.org/wiki/Maggie_(film)],1394052,4500000,-3802974,-0.845105333,1
Sam Esmail,[https://en.wikipedia.org/wiki/Comet_(film)],0,0,0,,1
Jonathan Levine,"[https://en.wikipedia.org/wiki/The_Wackness, https://en.wikipedia.org/wiki/50/50_(2011_film), https://en.wikipedia.org/wiki/Warm_Bodies_(film)]",158100000,43000000,36050000,0.838372093,3
Fina Torres,[https://en.wikipedia.org/wiki/Woman_on_Top],10200000,8000000,-2900000,-0.3625,1
Steve Lawrence,[https://en.wikipedia.org/wiki/X_Games_3D:_The_Movie],0,0,0,,1
Vicky Jenson,[https://en.wikipedia.org/wiki/Post_Grad],6414729,15000000,-11792635.5,-0.7861757,1
"Clay KaytisFergal Reilly",[https://en.wikipedia.org/wiki/Angry_Birds_(film)],349800000,73000000,101900000,1.395890411,1
Jeff Nichols,"[https://en.wikipedia.org/wiki/Take_Shelter, https://en.wikipedia.org/wiki/Mud_(2012_film), https://en.wikipedia.org/wiki/Midnight_Special_(film)]",43800000,32750000,-10850000,-0.33129771,3
Darren Lynn Bousman,"[https://en.wikipedia.org/wiki/Saw_II, https://en.wikipedia.org/wiki/Saw_III, https://en.wikipedia.org/wiki/Saw_II, https://en.wikipedia.org/wiki/Saw_IV, https://en.wikipedia.org/wiki/Saw_III, https://en.wikipedia.org/wiki/Repo!_The_Genetic_Opera, https://en.wikipedia.org/wiki/Saw_IV, https://en.wikipedia.org/wiki/11-11-11_(film)]",903788126,56500000,395394063,6.998125009,8
Gilles Mimouni,[https://en.wikipedia.org/wiki/L%27Appartement],1100000,4700000,-4150000,-0.882978723,1
Mel Damski,[https://en.wikipedia.org/wiki/Legendary_(film)],200393,5000000,-4899803.5,-0.9799607,1
JosÃ© Padilha,[https://en.wikipedia.org/wiki/RoboCop_(2014_film)],242700000,100000000,21350000,0.2135,1
Julie Taymor,"[https://en.wikipedia.org/wiki/Frida, https://en.wikipedia.org/wiki/Across_the_Universe_(film), https://en.wikipedia.org/wiki/The_Tempest_(2009_film)]",86046594,102800000,-59776703,-0.581485438,3
"Don PaulEric ""Bibo"" Bergeron",[https://en.wikipedia.org/wiki/The_Road_to_El_Dorado],76400000,95000000,-56800000,-0.597894737,1
"Carlos SaldanhaMike Thurmeier (co-director)","[https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs, https://en.wikipedia.org/wiki/Ice_Age:_Dawn_of_the_Dinosaurs]",1772000000,180000000,706000000,3.922222222,2
Shane Black,"[https://en.wikipedia.org/wiki/Kiss_Kiss_Bang_Bang, https://en.wikipedia.org/wiki/Iron_Man_3, https://en.wikipedia.org/wiki/The_Nice_Guys]",1288100000,265000000,379050000,1.430377358,3
Masayuki Ochiai,[https://en.wikipedia.org/wiki/Shutter_(2008_film)],47879410,8000000,15939705,1.992463125,1
Neil Jordan,[https://en.wikipedia.org/wiki/The_Brave_One_(2007_film)],69787663,70000000,-35106168.5,-0.501516693,1
Andrew Morahan,[https://en.wikipedia.org/wiki/Highlander_III:_The_Sorcerer],12300000,26000000,-19850000,-0.763461538,1
Vera Farmiga,[https://en.wikipedia.org/wiki/Higher_Ground_(film)],844330,1800000,-1377835,-0.765463889,1
Masaaki Tezuka,[https://en.wikipedia.org/wiki/Godzilla:_Tokyo_S.O.S.],0,0,0,,1
David Anspaugh,[https://en.wikipedia.org/wiki/The_Game_of_Their_Lives_(2005_film)],388998,13000000,-12805501,-0.985038538,1
John R. Leonetti,[https://en.wikipedia.org/wiki/Annabelle_(film)],256900000,6500000,121950000,18.76153846,1
Neveldine/Taylor,"[https://en.wikipedia.org/wiki/Crank_(film), https://en.wikipedia.org/wiki/Crank:_High_Voltage, https://en.wikipedia.org/wiki/Crank_(film), https://en.wikipedia.org/wiki/Gamer_(film), https://en.wikipedia.org/wiki/Ghost_Rider:_Spirit_of_Vengeance]",293800000,151000000,-4100000,-0.027152318,5
David Slade,"[https://en.wikipedia.org/wiki/30_Days_of_Night_(film), https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse, https://en.wikipedia.org/wiki/The_Twilight_Saga:_Eclipse]",1472500000,166000000,570250000,3.435240964,3
James Cox,"[https://en.wikipedia.org/wiki/Wonderland_(2003_film), https://en.wikipedia.org/wiki/Straight_A%27s]",7700900,7500000,-3649550,-0.486606667,2
Larry Fessenden,[https://en.wikipedia.org/wiki/The_Last_Winter_(2006_film)],97522,7000000,-6951239,-0.993034143,1
Richard Kelly,"[https://en.wikipedia.org/wiki/Donnie_Darko, https://en.wikipedia.org/wiki/The_Box_(2009_film)]",40600000,34500000,-14200000,-0.411594203,2
Bruce Robinson,[https://en.wikipedia.org/wiki/The_Rum_Diary_(film)],23900000,45000000,-33050000,-0.734444444,1
Randall Miller,"[https://en.wikipedia.org/wiki/Marilyn_Hotchkiss%27_Ballroom_Dancing_and_Charm_School, https://en.wikipedia.org/wiki/Nobel_Son, https://en.wikipedia.org/wiki/CBGB_(film)]",950452,6500000,-6024774,-0.926888308,3
Henry Bean,[https://en.wikipedia.org/wiki/The_Believer_(film)],1300000,1500000,-850000,-0.566666667,1
Richard Shepard,"[https://en.wikipedia.org/wiki/The_Matador, https://en.wikipedia.org/wiki/The_Hunting_Party_(2007_film)]",18269869,52500000,-43365065.5,-0.826001248,2
Jesse Dylan,"[https://en.wikipedia.org/wiki/How_High, https://en.wikipedia.org/wiki/American_Wedding, https://en.wikipedia.org/wiki/Kicking_%26_Screaming_(2005_film), https://en.wikipedia.org/wiki/American_Wedding]",550282196,175000000,100141098,0.572234846,4
Allen Coulter,"[https://en.wikipedia.org/wiki/Hollywoodland, https://en.wikipedia.org/wiki/Remember_Me_(2010_film)]",72832889,44000000,-7583555.5,-0.172353534,2
Marcus Nispel,"[https://en.wikipedia.org/wiki/The_Texas_Chainsaw_Massacre_(2003_film), https://en.wikipedia.org/wiki/The_Texas_Chainsaw_Massacre_(2003_film), https://en.wikipedia.org/wiki/Pathfinder_(2007_film), https://en.wikipedia.org/wiki/Friday_the_13th_(2009_film), https://en.wikipedia.org/wiki/Conan_the_Barbarian_(2011_film)]",385100000,173000000,19550000,0.11300578,5
