0,director_name,movies,revenues,costs,gross_profit,return,count
Edgar Wright,Edgar Wright,[https://en.wikipedia.org/wiki/Scott_Pilgrim_vs._the_World],47700000.0,85000000.0,-61150000.0,-0.719411764706,1
Iain Softley,Iain Softley,"[https://en.wikipedia.org/wiki/K-PAX_(film), https://en.wikipedia.org/wiki/The_Skeleton_Key, https://en.wikipedia.org/wiki/Inkheart_(film)]",219451846.0,171000000.0,-61274077.0,-0.358327935673,3
Tamara Jenkins,Tamara Jenkins,[https://en.wikipedia.org/wiki/The_Savages_(film)],9610042.0,9000000.0,-4194979.0,-0.466108777778,1
"Steve Martino
Michael Thurmeier","Steve Martino
Michael Thurmeier",[https://en.wikipedia.org/wiki/Ice_Age:_Continental_Drift],877000000.0,95000000.0,343500000.0,3.61578947368,1
Lawrence Guterman,Lawrence Guterman,"[https://en.wikipedia.org/wiki/Cats_%26_Dogs, https://en.wikipedia.org/wiki/Son_of_the_Mask, https://en.wikipedia.org/wiki/Cats_%26_Dogs]",459000000.0,204000000.0,25500000.0,0.125,3
Hannah Fidell,Hannah Fidell,[https://en.wikipedia.org/wiki/A_Teacher],0.0,0.0,0.0,,1
"Don Bluth
Gary Goldman","Don Bluth
Gary Goldman",[https://en.wikipedia.org/wiki/Titan_A.E.],36800000.0,75000000.0,-56600000.0,-0.754666666667,1
Bruno Barreto,Bruno Barreto,[https://en.wikipedia.org/wiki/View_from_the_Top],19500000.0,30000000.0,-20250000.0,-0.675,1
Phil Traill,Phil Traill,[https://en.wikipedia.org/wiki/All_About_Steve],40100000.0,15000000.0,5050000.0,0.336666666667,1
Steven Zaillian,Steven Zaillian,[https://en.wikipedia.org/wiki/All_the_King%27s_Men_(2006_film)],9500000.0,55000000.0,-50250000.0,-0.913636363636,1
Babak Najafi,Babak Najafi,[https://en.wikipedia.org/wiki/London_Has_Fallen],205800000.0,60000000.0,42900000.0,0.715,1
George Lucas,George Lucas,"[https://en.wikipedia.org/wiki/Star_Wars:_Episode_II_%E2%80%93_Attack_of_the_Clones, https://en.wikipedia.org/wiki/Star_Wars:_Episode_I_%E2%80%93_The_Phantom_Menace, https://en.wikipedia.org/wiki/Star_Wars:_Episode_III_%E2%80%93_Revenge_of_the_Sith, https://en.wikipedia.org/wiki/Star_Wars:_Episode_II_%E2%80%93_Attack_of_the_Clones, https://en.wikipedia.org/wiki/Star_Wars:_Episode_I_%E2%80%93_The_Phantom_Menace]",4201600000.0,573000000.0,1527800000.0,2.66631762653,5
James Gunn,James Gunn,"[https://en.wikipedia.org/wiki/Slither_(2006_film), https://en.wikipedia.org/wiki/Super_(2010_American_film), https://en.wikipedia.org/wiki/Guardians_of_the_Galaxy_(film)]",786522618.0,249800000.0,143461309.0,0.574304679744,3
Francine McDougall,Francine McDougall,[https://en.wikipedia.org/wiki/Sugar_%26_Spice],16908947.0,27000000.0,-18545526.5,-0.686871351852,1
Jon Turteltaub,Jon Turteltaub,"[https://en.wikipedia.org/wiki/Disney%27s_The_Kid_(2000_film), https://en.wikipedia.org/wiki/National_Treasure_(film), https://en.wikipedia.org/wiki/National_Treasure:_Book_of_Secrets, https://en.wikipedia.org/wiki/National_Treasure_(film), https://en.wikipedia.org/wiki/The_Sorcerer%27s_Apprentice_(2010_film), https://en.wikipedia.org/wiki/Last_Vegas]",1634400000.0,573000000.0,244200000.0,0.426178010471,6
Rupert Wainwright,Rupert Wainwright,[https://en.wikipedia.org/wiki/The_Fog_(2005_film)],46201432.0,18000000.0,5100716.0,0.283373111111,1
Christine Lahti,Christine Lahti,[https://en.wikipedia.org/wiki/My_First_Mister],595005.0,5250000.0,-4952497.5,-0.943332857143,1
Brian Pimental,Brian Pimental,[https://en.wikipedia.org/wiki/Bambi_II],0.0,0.0,0.0,,1
Steve McQueen,Steve McQueen,[https://en.wikipedia.org/wiki/12_Years_a_Slave_(film)],187700000.0,17100000.0,76750000.0,4.48830409357,1
Alan Taylor,Alan Taylor,"[https://en.wikipedia.org/wiki/Thor:_The_Dark_World, https://en.wikipedia.org/wiki/Terminator_Genisys]",1085200000.0,325000000.0,217600000.0,0.669538461538,2
Charles S. Dutton,Charles S. Dutton,[https://en.wikipedia.org/wiki/Against_the_Ropes],6614280.0,39000000.0,-35692860.0,-0.915201538462,1
Sharon Maguire,Sharon Maguire,"[https://en.wikipedia.org/wiki/Bridget_Jones%27s_Diary_(film), https://en.wikipedia.org/wiki/Bridget_Jones%27s_Baby]",493900000.0,60000000.0,186950000.0,3.11583333333,2
Hugh Hudson,Hugh Hudson,[https://en.wikipedia.org/wiki/I_Dreamed_of_Africa],14400327.0,50000000.0,-42799836.5,-0.85599673,1
Bruce Hunt,Bruce Hunt,[https://en.wikipedia.org/wiki/The_Cave_(film)],33296457.0,30000000.0,-13351771.5,-0.44505905,1
Hoyt Yeatman,Hoyt Yeatman,[https://en.wikipedia.org/wiki/G-Force_(film)],292800000.0,150000000.0,-3600000.0,-0.024,1
Michael O. Sajbel,Michael O. Sajbel,[https://en.wikipedia.org/wiki/One_Night_with_the_King],13728450.0,20000000.0,-13135775.0,-0.65678875,1
Anthony Burns,Anthony Burns,[https://en.wikipedia.org/wiki/Skateland],0.0,0.0,0.0,,1
Jamie Babbit,Jamie Babbit,[https://en.wikipedia.org/wiki/Itty_Bitty_Titty_Committee],0.0,0.0,0.0,,1
Abe Sylvia,Abe Sylvia,"[https://en.wikipedia.org/wiki/Dirty_Girl_(2010_film), https://en.wikipedia.org/wiki/Dirty_Girl_(2010_film)]",110250.0,8000000.0,-7944875.0,-0.993109375,2
"Bobby Farrelly
Peter Farrelly","Bobby Farrelly
Peter Farrelly","[https://en.wikipedia.org/wiki/Hall_Pass_(film), https://en.wikipedia.org/wiki/The_Three_Stooges_(2012_film), https://en.wikipedia.org/wiki/Dumb_and_Dumber_To]",307800000.0,116000000.0,37900000.0,0.326724137931,3
Patrick Lussier,Patrick Lussier,"[https://en.wikipedia.org/wiki/Dracula_2000, https://en.wikipedia.org/wiki/White_Noise:_The_Light, https://en.wikipedia.org/wiki/My_Bloody_Valentine_3D, https://en.wikipedia.org/wiki/Drive_Angry]",185220000.0,128000000.0,-35390000.0,-0.276484375,4
George Nolfi,George Nolfi,[https://en.wikipedia.org/wiki/The_Adjustment_Bureau],127900000.0,50200000.0,13750000.0,0.27390438247,1
Tom Shadyac,Tom Shadyac,"[https://en.wikipedia.org/wiki/The_Nutty_Professor_(1996_film), https://en.wikipedia.org/wiki/Dragonfly_(2002_film), https://en.wikipedia.org/wiki/Bruce_Almighty, https://en.wikipedia.org/wiki/Evan_Almighty, https://en.wikipedia.org/wiki/Bruce_Almighty]",1468900000.0,451000000.0,283450000.0,0.628492239468,5
Bonnie Hunt,Bonnie Hunt,[https://en.wikipedia.org/wiki/Return_to_Me],36609995.0,24000000.0,-5695002.5,-0.237291770833,1
Galt Niederhoffer,Galt Niederhoffer,[https://en.wikipedia.org/wiki/The_Romantics_(film)],123820.0,4500000.0,-4438090.0,-0.986242222222,1
Anne De Salvo,Anne De Salvo,[https://en.wikipedia.org/wiki/The_Amati_Girls],49136.0,1000000.0,-975432.0,-0.975432,1
Matt Ross,Matt Ross,[https://en.wikipedia.org/wiki/28_Hotel_Rooms],0.0,0.0,0.0,,1
Gillian Robespierre,Gillian Robespierre,[https://en.wikipedia.org/wiki/Obvious_Child],3300000.0,1000000.0,650000.0,0.65,1
Gordon Chan,Gordon Chan,[https://en.wikipedia.org/wiki/The_Medallion],34268701.0,41000000.0,-23865649.5,-0.582089012195,1
Rodrigo Cortés,Rodrigo Cortés,"[https://en.wikipedia.org/wiki/Buried_(film), https://en.wikipedia.org/wiki/Red_Lights_(2012_film)]",21300000.0,2000000.0,8650000.0,4.325,2
Danny Cannon,Danny Cannon,[https://en.wikipedia.org/wiki/Goal!_(film)],27600000.0,33000000.0,-19200000.0,-0.581818181818,1
Philippe Caland,Philippe Caland,[https://en.wikipedia.org/wiki/Repentance_(2014_film)],0.0,0.0,0.0,,1
Derek Cianfrance,Derek Cianfrance,"[https://en.wikipedia.org/wiki/Blue_Valentine_(film), https://en.wikipedia.org/wiki/The_Place_Beyond_the_Pines, https://en.wikipedia.org/wiki/The_Light_Between_Oceans_(film)]",88000000.0,36000000.0,8000000.0,0.222222222222,3
Peter Howitt,Peter Howitt,[https://en.wikipedia.org/wiki/Antitrust_(film)],0.0,0.0,0.0,,1
Karyn Kusama,Karyn Kusama,"[https://en.wikipedia.org/wiki/Girlfight, https://en.wikipedia.org/wiki/%C3%86on_Flux_(film), https://en.wikipedia.org/wiki/Jennifer%27s_Body, https://en.wikipedia.org/wiki/The_Invitation_(2015_film)]",85954835.0,83000000.0,-40022582.5,-0.482199789157,4
Ariel Vromen,Ariel Vromen,"[https://en.wikipedia.org/wiki/The_Iceman_(film), https://en.wikipedia.org/wiki/Criminal_(2016_film)]",43200000.0,41500000.0,-19900000.0,-0.479518072289,2
John Dahl,John Dahl,"[https://en.wikipedia.org/wiki/Joy_Ride_(2001_film), https://en.wikipedia.org/wiki/The_Great_Raid, https://en.wikipedia.org/wiki/You_Kill_Me]",51148295.0,107000000.0,-81425852.5,-0.760989275701,3
Stephen Belber,Stephen Belber,"[https://en.wikipedia.org/wiki/Management_(film), https://en.wikipedia.org/wiki/Match_(film)]",0.0,0.0,0.0,,2
Jim Field Smith,Jim Field Smith,"[https://en.wikipedia.org/wiki/She%27s_Out_of_My_League, https://en.wikipedia.org/wiki/Butter_(2011_film)]",49800000.0,20000000.0,4900000.0,0.245,2
Nicole Kassell,Nicole Kassell,"[https://en.wikipedia.org/wiki/The_Woodsman_(2004_film), https://en.wikipedia.org/wiki/A_Little_Bit_of_Heaven_(2011_film)]",5996937.0,15000000.0,-12001531.5,-0.8001021,2
"James Cameron
Steven Quale","James Cameron
Steven Quale",[https://en.wikipedia.org/wiki/Aliens_of_the_Deep],0.0,0.0,0.0,,1
Tom Dey,Tom Dey,"[https://en.wikipedia.org/wiki/Shanghai_Noon, https://en.wikipedia.org/wiki/Showtime_(film), https://en.wikipedia.org/wiki/Shanghai_Noon, https://en.wikipedia.org/wiki/Failure_to_Launch, https://en.wikipedia.org/wiki/Marmaduke_(film)]",488500000.0,295000000.0,-50750000.0,-0.172033898305,5
"David Leaf
John Scheinfeld","David Leaf
John Scheinfeld",[https://en.wikipedia.org/wiki/The_U.S._vs._John_Lennon],0.0,0.0,0.0,,1
Tom McCarthy,Tom McCarthy,"[https://en.wikipedia.org/wiki/The_Station_Agent, https://en.wikipedia.org/wiki/Win_Win_(film), https://en.wikipedia.org/wiki/The_Cobbler_(2014_film)]",21779814.0,15500000.0,-4610093.0,-0.297425354839,3
Chris Sivertson,Chris Sivertson,[https://en.wikipedia.org/wiki/I_Know_Who_Killed_Me],9700000.0,12000000.0,-7150000.0,-0.595833333333,1
Roberts Gannaway,Roberts Gannaway,[https://en.wikipedia.org/wiki/Planes:_Fire_%26_Rescue],151400000.0,50000000.0,25700000.0,0.514,1
"Måns Mårlind
Björn Stein","Måns Mårlind
Björn Stein",[https://en.wikipedia.org/wiki/Underworld:_Awakening],160100000.0,70000000.0,10050000.0,0.143571428571,1
Ben Coccio,Ben Coccio,[https://en.wikipedia.org/wiki/Zero_Day_(film)],8466.0,20000.0,-15767.0,-0.78835,1
Stephen Daldry,Stephen Daldry,"[https://en.wikipedia.org/wiki/The_Hours_(film), https://en.wikipedia.org/wiki/The_Reader_(2008_film), https://en.wikipedia.org/wiki/Extremely_Loud_and_Incredibly_Close_(film)]",272900000.0,97000000.0,39450000.0,0.406701030928,3
Oren Moverman,Oren Moverman,"[https://en.wikipedia.org/wiki/The_Messenger_(2009_film), https://en.wikipedia.org/wiki/Rampart_(film)]",1521261.0,6500000.0,-5739369.5,-0.882979923077,2
Zoe Cassavetes,Zoe Cassavetes,[https://en.wikipedia.org/wiki/Broken_English_(2007_film)],0.0,0.0,0.0,,1
David Wain,David Wain,"[https://en.wikipedia.org/wiki/Wet_Hot_American_Summer, https://en.wikipedia.org/wiki/The_Ten, https://en.wikipedia.org/wiki/Role_Models, https://en.wikipedia.org/wiki/Wanderlust_(2012_film)]",116895206.0,64800000.0,-6352397.0,-0.0980308179012,4
"Jamie Bradshaw
Aleksandr Dulerayn","Jamie Bradshaw
Aleksandr Dulerayn",[https://en.wikipedia.org/wiki/Branded_(2012_film)],0.0,0.0,0.0,,1
Brad Mirman,Brad Mirman,[https://en.wikipedia.org/wiki/Crime_Spree],0.0,0.0,0.0,,1
Christian Ditter,Christian Ditter,"[https://en.wikipedia.org/wiki/Love,_Rosie_(film), https://en.wikipedia.org/wiki/How_to_Be_Single]",112300000.0,38000000.0,18150000.0,0.477631578947,2
Omar Naim,Omar Naim,[https://en.wikipedia.org/wiki/The_Final_Cut_(2004_film)],0.0,0.0,0.0,,1
Baz Luhrmann,Baz Luhrmann,"[https://en.wikipedia.org/wiki/Moulin_Rouge!, https://en.wikipedia.org/wiki/The_Great_Gatsby_(2013_film)]",530200000.0,157000000.0,108100000.0,0.688535031847,2
John Slattery,John Slattery,[https://en.wikipedia.org/wiki/God%27s_Pocket_(film)],0.0,0.0,0.0,,1
Fred Walton,Fred Walton,[https://en.wikipedia.org/wiki/When_a_Stranger_Calls_(1979_film)],20149106.0,1500000.0,8574553.0,5.71636866667,1
Michael Radford,Michael Radford,[https://en.wikipedia.org/wiki/The_Merchant_of_Venice_(2004_film)],21417725.0,30000000.0,-19291137.5,-0.643037916667,1
Marc Webb,Marc Webb,"[https://en.wikipedia.org/wiki/(500)_Days_of_Summer, https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_(2012_film), https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_2, https://en.wikipedia.org/wiki/The_Amazing_Spider-Man_(2012_film)]",2285500000.0,667500000.0,475250000.0,0.711985018727,4
Ewan McGregor,Ewan McGregor,[https://en.wikipedia.org/wiki/American_Pastoral_(film)],0.0,0.0,0.0,,1
Scott Coffey,Scott Coffey,[https://en.wikipedia.org/wiki/Adult_World],0.0,0.0,0.0,,1
Agnieszka Wójtowicz-Vosloo,Agnieszka Wójtowicz-Vosloo,[https://en.wikipedia.org/wiki/After.Life],0.0,0.0,0.0,,1
Alan Rudolph,Alan Rudolph,[https://en.wikipedia.org/wiki/The_Secret_Lives_of_Dentists],0.0,0.0,0.0,,1
Bruce Hendricks,Bruce Hendricks,"[https://en.wikipedia.org/wiki/Hannah_Montana_%26_Miley_Cyrus:_Best_of_Both_Worlds_Concert, https://en.wikipedia.org/wiki/Jonas_Brothers:_The_3D_Concert_Experience]",70600000.0,7000000.0,28300000.0,4.04285714286,2
Stephen Hillenburg[1],Stephen Hillenburg[1],[https://en.wikipedia.org/wiki/The_SpongeBob_SquarePants_Movie],140200000.0,30000000.0,40100000.0,1.33666666667,1
Jim Sonzero,Jim Sonzero,[https://en.wikipedia.org/wiki/Pulse_(2006_film)],29907685.0,20500000.0,-5546157.5,-0.270544268293,1
Jehane Noujaim,Jehane Noujaim,[https://en.wikipedia.org/wiki/Control_Room_(film)],2586511.0,60000.0,1233255.5,20.5542583333,1
Steve Carr,Steve Carr,"[https://en.wikipedia.org/wiki/Next_Friday, https://en.wikipedia.org/wiki/Dr._Dolittle_2, https://en.wikipedia.org/wiki/Next_Friday, https://en.wikipedia.org/wiki/Daddy_Day_Care, https://en.wikipedia.org/wiki/Rebound_(2005_film), https://en.wikipedia.org/wiki/Are_We_Done_Yet%3F, https://en.wikipedia.org/wiki/Daddy_Day_Care, https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop, https://en.wikipedia.org/wiki/Paul_Blart:_Mall_Cop, https://en.wikipedia.org/wiki/Middle_School:_The_Worst_Years_of_My_Life_(film)]",1031900000.0,305600000.0,210350000.0,0.688318062827,10
Michael J. Weithorn,Michael J. Weithorn,[https://en.wikipedia.org/wiki/A_Little_Help],0.0,0.0,0.0,,1
Tom Brady,Tom Brady,"[https://en.wikipedia.org/wiki/The_Hot_Chick, https://en.wikipedia.org/wiki/The_Comebacks, https://en.wikipedia.org/wiki/Bucky_Larson:_Born_to_Be_a_Star]",70639154.0,63000000.0,-27680423.0,-0.439371793651,3
Craig McCracken,Craig McCracken,[https://en.wikipedia.org/wiki/The_Powerpuff_Girls_Movie],16400000.0,11000000.0,-2800000.0,-0.254545454545,1
Mike Judge,Mike Judge,"[https://en.wikipedia.org/wiki/Idiocracy, https://en.wikipedia.org/wiki/Extract_(film)]",11295303.0,10000000.0,-4352348.5,-0.43523485,2
Bryan Barber,Bryan Barber,[https://en.wikipedia.org/wiki/Idlewild_(film)],12643027.0,10000000.0,-3678486.5,-0.36784865,1
Randall Wallace,Randall Wallace,"[https://en.wikipedia.org/wiki/We_Were_Soldiers, https://en.wikipedia.org/wiki/Secretariat_(film), https://en.wikipedia.org/wiki/Heaven_Is_for_Real_(film)]",276260784.0,122000000.0,16130392.0,0.132216327869,3
Pieter Jan Brugge,Pieter Jan Brugge,[https://en.wikipedia.org/wiki/The_Clearing],0.0,0.0,0.0,,1
John Madden,John Madden,"[https://en.wikipedia.org/wiki/Captain_Corelli%27s_Mandolin_(film), https://en.wikipedia.org/wiki/Proof_(2005_film), https://en.wikipedia.org/wiki/The_Debt_(2011_film), https://en.wikipedia.org/wiki/The_Second_Best_Exotic_Marigold_Hotel]",207902755.0,107000000.0,-3048622.5,-0.0284917990654,4
Bart Freundlich,Bart Freundlich,"[https://en.wikipedia.org/wiki/Catch_That_Kid, https://en.wikipedia.org/wiki/Trust_the_Man, https://en.wikipedia.org/wiki/The_Rebound]",16900000.0,12000000.0,-3550000.0,-0.295833333333,3
David Koepp,David Koepp,"[https://en.wikipedia.org/wiki/Secret_Window, https://en.wikipedia.org/wiki/Ghost_Town_(2008_film), https://en.wikipedia.org/wiki/Premium_Rush, https://en.wikipedia.org/wiki/Mortdecai_(film)]",198400000.0,155000000.0,-55800000.0,-0.36,4
Scott Glosserman,Scott Glosserman,[https://en.wikipedia.org/wiki/Behind_the_Mask:_The_Rise_of_Leslie_Vernon],0.0,0.0,0.0,,1
Cameron Crowe,Cameron Crowe,"[https://en.wikipedia.org/wiki/Almost_Famous, https://en.wikipedia.org/wiki/Vanilla_Sky, https://en.wikipedia.org/wiki/Elizabethtown_(film), https://en.wikipedia.org/wiki/We_Bought_a_Zoo, https://en.wikipedia.org/wiki/Aloha_(film)]",449200000.0,275000000.0,-50400000.0,-0.183272727273,5
"


Robert Ben Garant
Thomas Lennon


","


Robert Ben Garant
Thomas Lennon


",[https://en.wikipedia.org/wiki/Hell_Baby],8785.0,2500000.0,-2495607.5,-0.998243,1
Jimmy Hayward,Jimmy Hayward,"[https://en.wikipedia.org/wiki/Jonah_Hex_(film), https://en.wikipedia.org/wiki/Free_Birds]",121300000.0,102000000.0,-41350000.0,-0.405392156863,2
Courtney Solomon,Courtney Solomon,"[https://en.wikipedia.org/wiki/Dungeons_%26_Dragons_(film), https://en.wikipedia.org/wiki/Getaway_(film)]",45600000.0,63000000.0,-40200000.0,-0.638095238095,2
Joe Berlinger and Bruce Sinofsky,Joe Berlinger and Bruce Sinofsky,[https://en.wikipedia.org/wiki/Some_Kind_of_Monster_(film)],0.0,0.0,0.0,,1
Lance Rivera,Lance Rivera,"[https://en.wikipedia.org/wiki/The_Cookout, https://en.wikipedia.org/wiki/The_Perfect_Holiday]",17821851.0,36000000.0,-27089074.5,-0.752474291667,2
Tina Gordon Chism,Tina Gordon Chism,[https://en.wikipedia.org/wiki/Tyler_Perry_Presents_Peeples],9307065.0,15000000.0,-10346467.5,-0.6897645,1
Darren Aronofsky,Darren Aronofsky,"[https://en.wikipedia.org/wiki/Requiem_for_a_Dream, https://en.wikipedia.org/wiki/The_Fountain, https://en.wikipedia.org/wiki/The_Wrestler_(2008_film), https://en.wikipedia.org/wiki/Black_Swan_(film), https://en.wikipedia.org/wiki/Noah_(2014_film)]",760100000.0,183500000.0,196550000.0,1.07111716621,5
Dave Grohl,Dave Grohl,[https://en.wikipedia.org/wiki/Sound_City_(film)],0.0,0.0,0.0,,1
Tim McCanlies,Tim McCanlies,[https://en.wikipedia.org/wiki/Secondhand_Lions],76000000.0,30000000.0,8000000.0,0.266666666667,1
Thomas Vinterberg,Thomas Vinterberg,[https://en.wikipedia.org/wiki/Far_from_the_Madding_Crowd_(2015_film)],0.0,0.0,0.0,,1
Andrew Douglas,Andrew Douglas,[https://en.wikipedia.org/wiki/The_Amityville_Horror_(2005_film)],108000000.0,19000000.0,35000000.0,1.84210526316,1
Michelle Schumacher,Michelle Schumacher,[https://en.wikipedia.org/wiki/3_Geezers!],0.0,0.0,0.0,,1
Jason Momoa,Jason Momoa,[https://en.wikipedia.org/wiki/Road_to_Paloma],937000.0,600000.0,-131500.0,-0.219166666667,1
Tommy Wirkola,Tommy Wirkola,[https://en.wikipedia.org/wiki/Hansel_%26_Gretel:_Witch_Hunters],226300000.0,50000000.0,63150000.0,1.263,1
James Cameron,James Cameron,"[https://en.wikipedia.org/wiki/Terminator_2:_Judgment_Day, https://en.wikipedia.org/wiki/Avatar_(2009_film), https://en.wikipedia.org/wiki/Titanic_(1997_film)]",5494800000.0,539000000.0,2208400000.0,4.09721706865,3
"Oliver Hirschbiegel
James McTeigue (uncredited)[1]","Oliver Hirschbiegel
James McTeigue (uncredited)[1]",[https://en.wikipedia.org/wiki/The_Invasion_(film)],40200000.0,65000000.0,-44900000.0,-0.690769230769,1
Michael Brandt,Michael Brandt,[https://en.wikipedia.org/wiki/The_Double_(2011_film)],3696232.0,17000000.0,-15151884.0,-0.891287294118,1
Fredrik Bond,Fredrik Bond,[https://en.wikipedia.org/wiki/Charlie_Countryman],0.0,0.0,0.0,,1
Marjane Satrapi,Marjane Satrapi,[https://en.wikipedia.org/wiki/The_Voices_(film)],444196.0,11000000.0,-10777902.0,-0.979809272727,1
Sheldon Candis,Sheldon Candis,[https://en.wikipedia.org/wiki/LUV_(film)],0.0,0.0,0.0,,1
Nima Nourizadeh,Nima Nourizadeh,[https://en.wikipedia.org/wiki/Project_X_(2012_film)],102700000.0,12000000.0,39350000.0,3.27916666667,1
Hossein Amini,Hossein Amini,[https://en.wikipedia.org/wiki/The_Two_Faces_of_January_(film)],0.0,0.0,0.0,,1
"


Chris Miller
Raman Hui (co-director)


","


Chris Miller
Raman Hui (co-director)


","[https://en.wikipedia.org/wiki/Shrek_the_Third, https://en.wikipedia.org/wiki/Shrek_the_Third]",1598000000.0,320000000.0,479000000.0,1.496875,2
Oren Peli,Oren Peli,[https://en.wikipedia.org/wiki/Paranormal_Activity],193400000.0,15000.0,96685000.0,6445.66666667,1
Greg Marcks,Greg Marcks,[https://en.wikipedia.org/wiki/Echelon_Conspiracy],0.0,0.0,0.0,,1
"Phil Vischer
Mike Nawrocki","Phil Vischer
Mike Nawrocki",[https://en.wikipedia.org/wiki/Jonah:_A_VeggieTales_Movie],25600000.0,14000000.0,-1200000.0,-0.0857142857143,1
Peter Weir,Peter Weir,[https://en.wikipedia.org/wiki/Master_and_Commander:_The_Far_Side_of_the_World],212000000.0,150000000.0,-44000000.0,-0.293333333333,1
Darren Grant,Darren Grant,"[https://en.wikipedia.org/wiki/Diary_of_a_Mad_Black_Woman_(film), https://en.wikipedia.org/wiki/Diary_of_a_Mad_Black_Woman_(film)]",101400000.0,11000000.0,39700000.0,3.60909090909,2
Elaine May,Elaine May,[https://en.wikipedia.org/wiki/The_Heartbreak_Kid_(1972_film)],0.0,0.0,0.0,,1
Aristomenis Tsirbas,Aristomenis Tsirbas,[https://en.wikipedia.org/wiki/Battle_for_Terra],6100000.0,4000000.0,-950000.0,-0.2375,1
Scott Frank,Scott Frank,"[https://en.wikipedia.org/wiki/The_Lookout_(2007_film), https://en.wikipedia.org/wiki/A_Walk_Among_the_Tombstones_(film)]",67471181.0,44000000.0,-10264409.5,-0.233282034091,2
Mennan Yapo,Mennan Yapo,[https://en.wikipedia.org/wiki/Premonition_(2007_film)],84100000.0,20000000.0,22050000.0,1.1025,1
"


Penn Jillette
Paul Provenza


","


Penn Jillette
Paul Provenza


",[https://en.wikipedia.org/wiki/The_Aristocrats_(film)],0.0,0.0,0.0,,1
